id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
72,dJwzy,https://find47.jp/ja/i/dJwzy,https://find47.jp/en/i/dJwzy,https://find47.jp/ja/i/dJwzy/image_file,https://find47.jp/ja/i/dJwzy/image_file?type=thumb,角島大橋,Tsunoshima-ohashi Bridge Yamaguchi,35,山口県,Yamaguchi,長門市,Nagato City,,,https://creativecommons.org/licenses/by/4.0/,,1877,5025,E91259948451913264,,,,,,,,,
73,tMmBu,https://find47.jp/ja/i/tMmBu,https://find47.jp/en/i/tMmBu,https://find47.jp/ja/i/tMmBu/image_file,https://find47.jp/ja/i/tMmBu/image_file?type=thumb,東後畑棚田の農業,Farmer in Higashi-ushirobata Rice Terrace Yamaguchi,35,山口県,Yamaguchi,うえのゆり,Yuri Ueno,,,https://creativecommons.org/licenses/by/4.0/,,1195,5235,E91259995497656269,,,,,,,,,
74,wz9a2,https://find47.jp/ja/i/wz9a2,https://find47.jp/en/i/wz9a2,https://find47.jp/ja/i/wz9a2/image_file,https://find47.jp/ja/i/wz9a2/image_file?type=thumb,宇部興産全景,"Panoramic view of Ube Industries, Ltd Yamaguchi",35,山口県,Yamaguchi,宇部市,ube city,,,https://creativecommons.org/licenses/by/4.0/,,461,2048,E91267188468947593,,,,,,,,,
75,CzDJp,https://find47.jp/ja/i/CzDJp,https://find47.jp/en/i/CzDJp,https://find47.jp/ja/i/CzDJp/image_file,https://find47.jp/ja/i/CzDJp/image_file?type=thumb,丸尾漁港,Maruo Fishing Port Yamaguchi,35,山口県,Yamaguchi,宇部市,ube city,,,https://creativecommons.org/licenses/by/4.0/,,502,3859,E91267433927386386,,,,,,,,,
124,ndto2,https://find47.jp/ja/i/ndto2,https://find47.jp/en/i/ndto2,https://find47.jp/ja/i/ndto2/image_file,https://find47.jp/ja/i/ndto2/image_file?type=thumb,大畠の瀬戸と大島大橋,Obatakeseto And Oshima Bridge Yamaguchi,35,山口県,Yamaguchi,柳井市,Yanai City,,,https://creativecommons.org/licenses/by/4.0/,,582,2376,E91268521425764271,,,,,,,,,
125,8hvrO,https://find47.jp/ja/i/8hvrO,https://find47.jp/en/i/8hvrO,https://find47.jp/ja/i/8hvrO/image_file,https://find47.jp/ja/i/8hvrO/image_file?type=thumb,白壁の町並み,White Wall Of The Town Yamaguchi,35,山口県,Yamaguchi,柳井市,Yanai City,,,https://creativecommons.org/licenses/by/4.0/,,980,2698,E91268511578726937,,,,,,,,,
126,SCVA4,https://find47.jp/ja/i/SCVA4,https://find47.jp/en/i/SCVA4,https://find47.jp/ja/i/SCVA4/image_file,https://find47.jp/ja/i/SCVA4/image_file?type=thumb,大星山展望台からの風景,Landscape from OBoshiyama Observatory Yamaguchi,35,山口県,Yamaguchi,平生町,Hirao Town,,,https://creativecommons.org/licenses/by/4.0/,,616,1721,E91268196667721463,,,,,,,,,
384,zWZAw,https://find47.jp/ja/i/zWZAw,https://find47.jp/en/i/zWZAw,https://find47.jp/ja/i/zWZAw/image_file,https://find47.jp/ja/i/zWZAw/image_file?type=thumb,元乃隅稲成神社,The Motonosumi inari Shrine Yamaguchi,35,山口県,Yamaguchi,TsuruSho7,TsuruSho7,https://app.find47.jp/ja/u/7zY8m,https://app.find47.jp/en/u/7zY8m,https://creativecommons.org/licenses/by/4.0/,potw,1250,5109,E91259998137491484,"RICOH IMAGING COMPANY, LTD. PENTAX KP",2018-01-06 16:54:43 +0900,200,1/60,0,7.1,HD PENTAX-DA 21mm F3.2 ED AL Limited,Auto,31 mm
385,HSOIw,https://find47.jp/ja/i/HSOIw,https://find47.jp/en/i/HSOIw,https://find47.jp/ja/i/HSOIw/image_file,https://find47.jp/ja/i/HSOIw/image_file?type=thumb,夕暮れを眺めて…,Dusk Yamaguchi,35,山口県,Yamaguchi,TsuruSho7,TsuruSho7,https://app.find47.jp/ja/u/7zY8m,https://app.find47.jp/en/u/7zY8m,https://creativecommons.org/licenses/by/4.0/,,260,3522,E91259998137491484,"RICOH IMAGING COMPANY, LTD. PENTAX KP",2018-01-06 17:27:37 +0900,200,1/100,0,5.0,HD PENTAX-DA 21mm F3.2 ED AL Limited,Auto,31 mm
421,sR2XQ,https://find47.jp/ja/i/sR2XQ,https://find47.jp/en/i/sR2XQ,https://find47.jp/ja/i/sR2XQ/image_file,https://find47.jp/ja/i/sR2XQ/image_file?type=thumb,水鏡,Reflection Yamaguchi,35,山口県,Yamaguchi,Tomato_249,Tomato_249,https://app.find47.jp/ja/u/wY1zJ,https://app.find47.jp/en/u/wY1zJ,https://creativecommons.org/licenses/by/4.0/,potw,1751,5089,E91267436389935244,Canon Canon EOS 5D Mark III,2018-01-06 07:13:43 +0900,100,1/20,0,13.0,EF17-40mm f/4L USM,Manual,
