id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
92,A35Ct,https://find47.jp/ja/i/A35Ct,https://find47.jp/en/i/A35Ct,https://find47.jp/ja/i/A35Ct/image_file,https://find47.jp/ja/i/A35Ct/image_file?type=thumb,水田,Paddy fields Kumamoto,43,熊本県,Kumamoto,菊池市,Kikuchi City,,,https://creativecommons.org/licenses/by/4.0/,,2666,6174,E91256226211414231,,,,,,,,,
133,dXIMX,https://find47.jp/ja/i/dXIMX,https://find47.jp/en/i/dXIMX,https://find47.jp/ja/i/dXIMX/image_file,https://find47.jp/ja/i/dXIMX/image_file?type=thumb,ミルクロード,Milk Road Kumamoto,43,熊本県,Kumamoto,阿蘇市,Aso City,,,https://creativecommons.org/licenses/by/4.0/,,1761,3582,E91264113457391895,,,,,,,,,
134,jTnwz,https://find47.jp/ja/i/jTnwz,https://find47.jp/en/i/jTnwz,https://find47.jp/ja/i/jTnwz/image_file,https://find47.jp/ja/i/jTnwz/image_file?type=thumb,鍋ヶ滝,Nabegataki Waterfall Kumamoto,43,熊本県,Kumamoto,小国町,Oguni Town,,,https://creativecommons.org/licenses/by/4.0/,,1398,2402,E91256391431926957,,,,,,,,,
992,KptZQ,https://find47.jp/ja/i/KptZQ,https://find47.jp/en/i/KptZQ,https://find47.jp/ja/i/KptZQ/image_file,https://find47.jp/ja/i/KptZQ/image_file?type=thumb,阿蘇山,Mt. Aso Kumamoto,43,熊本県,Kumamoto,OsamuYoshida,OsamuYoshida,https://app.find47.jp/ja/u/eCfCc,https://app.find47.jp/en/u/eCfCc,https://creativecommons.org/licenses/by/4.0/,potw,715,1368,E91253819814914355,Canon Canon EOS 5D Mark IV,2018-12-31 14:34:14 +0900,200,1/200,-1/3,11.0,EF70-200mm f/2.8L IS II USM,Auto,
1371,9lyK8,https://find47.jp/ja/i/9lyK8,https://find47.jp/en/i/9lyK8,https://find47.jp/ja/i/9lyK8/image_file,https://find47.jp/ja/i/9lyK8/image_file?type=thumb,静寂な舞台,Silence stage Kumamoto,43,熊本県,Kumamoto,A_umezaki,A_umezaki,https://app.find47.jp/ja/u/7PxMD,https://app.find47.jp/en/u/7PxMD,https://creativecommons.org/licenses/by/4.0/,potw,286,2490,E91253991334565429,Canon Canon EOS-1D X Mark II,2018-03-25 02:46:12 +0900,2500,20,0,2.8,EF16-35mm f/2.8L II USM,Manual,
1628,1Wbai,https://find47.jp/ja/i/1Wbai,https://find47.jp/en/i/1Wbai,https://find47.jp/ja/i/1Wbai/image_file,https://find47.jp/ja/i/1Wbai/image_file?type=thumb,上色見熊野座神社,Kamishikimikumanoza-Shrine  Kumamoto,43,熊本県,Kumamoto,RyotaFuno,RyotaFuno,https://app.find47.jp/ja/u/H6hwl,https://app.find47.jp/en/u/H6hwl,https://creativecommons.org/licenses/by/4.0/,potw,521,2185,E91261748315381895,SONY NEX-7,2019-06-26 02:16:32 +0900,100,1/80,-1.3,4.5,E 24mm F1.8 ZA,Auto,36 mm
1760,rMYtS,https://find47.jp/ja/i/rMYtS,https://find47.jp/en/i/rMYtS,https://find47.jp/ja/i/rMYtS/image_file,https://find47.jp/ja/i/rMYtS/image_file?type=thumb,熊本　阿蘇の草千里,Kumamoto　Kusasennri at Aso Kumamoto,43,熊本県,Kumamoto,T-KIMURA,T-KIMURA,https://app.find47.jp/ja/u/ugvpk,https://app.find47.jp/en/u/ugvpk,https://creativecommons.org/licenses/by/4.0/,,136,929,E91253991334565429,Canon Canon EOS 20D,2006-11-16 12:16:18 +0900,100,1/160,0,10.0,,Auto,
1782,sSm9e,https://find47.jp/ja/i/sSm9e,https://find47.jp/en/i/sSm9e,https://find47.jp/ja/i/sSm9e/image_file,https://find47.jp/ja/i/sSm9e/image_file?type=thumb,阿蘇ミルクロード西湯浦園地展望所からの雲海,Sea of clouds from Aso Milk Road Nishiyunoura-enchi Observatory Kumamoto,43,熊本県,Kumamoto,Kohji_Asakawa,Kohji_Asakawa,https://app.find47.jp/ja/u/KIXru,https://app.find47.jp/en/u/KIXru,https://creativecommons.org/licenses/by/4.0/,,340,1696,E91256326282936825,FUJIFILM X-A1,2015-10-04 06:20:48 +0900,400,,,,XC16-50mmF3.5-5.6 OIS,Manual,24 mm
1783,VvkkX,https://find47.jp/ja/i/VvkkX,https://find47.jp/en/i/VvkkX,https://find47.jp/ja/i/VvkkX/image_file,https://find47.jp/ja/i/VvkkX/image_file?type=thumb,阿蘇ミルクロードかぶと岩展望所からの雲海,Sea of clouds from Aso Milk Road Kabuto Iwa Observatory Kumamoto,43,熊本県,Kumamoto,Kohji_Asakawa,Kohji_Asakawa,https://app.find47.jp/ja/u/KIXru,https://app.find47.jp/en/u/KIXru,https://creativecommons.org/licenses/by/4.0/,potw,269,1644,E91256323828437861,FUJIFILM X-E1,2016-11-12 01:23:41 +0900,250,30,0,2.8,FUJIFILM XF18-55mmF2.8-4 R LM OIS,Manual,27 mm
1813,08Dey,https://find47.jp/ja/i/08Dey,https://find47.jp/en/i/08Dey,https://find47.jp/ja/i/08Dey/image_file,https://find47.jp/ja/i/08Dey/image_file?type=thumb,菊池渓谷,Kikuchi Valley Kumamoto,43,熊本県,Kumamoto,Kohji_Asakawa,Kohji_Asakawa,https://app.find47.jp/ja/u/KIXru,https://app.find47.jp/en/u/KIXru,https://creativecommons.org/licenses/by/4.0/,,208,1945,E91256316655299742,Panasonic DMC-GX1,2015-11-07 10:18:22 +0900,320,1/60,0,2.5,LUMIX G 14/F2.5,Manual,28 mm
1828,pJWhH,https://find47.jp/ja/i/pJWhH,https://find47.jp/en/i/pJWhH,https://find47.jp/ja/i/pJWhH/image_file,https://find47.jp/ja/i/pJWhH/image_file?type=thumb,菊池渓谷,Kikuchi-Valley  Kumamoto,43,熊本県,Kumamoto,RyotaFuno,RyotaFuno,https://app.find47.jp/ja/u/H6hwl,https://app.find47.jp/en/u/H6hwl,https://creativecommons.org/licenses/by/4.0/,,168,1325,E91256319247455342,SONY NEX-7,2019-09-25 22:31:18 +0900,100,1/60,0,4.0,E 24mm F1.8 ZA,Auto,36 mm
