id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
65,CLkNL,https://find47.jp/ja/i/CLkNL,https://find47.jp/en/i/CLkNL,https://find47.jp/ja/i/CLkNL/image_file,https://find47.jp/ja/i/CLkNL/image_file?type=thumb,弓ヶ浜海岸,Yumigahama Beach Tottori,31,鳥取県,Tottori,米子市,Yonago City,,,https://creativecommons.org/licenses/by/4.0/,,950,5501,E91296635595887544,,,,,,,,,
802,YgcEl,https://find47.jp/ja/i/YgcEl,https://find47.jp/en/i/YgcEl,https://find47.jp/ja/i/YgcEl/image_file,https://find47.jp/ja/i/YgcEl/image_file?type=thumb,江府町　木谷沢渓流,Kitanisawa- mountain stream  Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,potw,845,2866,E91374169476377337,SONY SLT-A65V,2018-04-28 05:12:41 +0900,100,8,0,7.1,DT 16-50mm F2.8 SSM,Custom,27 mm
805,KBlZV,https://find47.jp/ja/i/KBlZV,https://find47.jp/en/i/KBlZV,https://find47.jp/ja/i/KBlZV/image_file,https://find47.jp/ja/i/KBlZV/image_file?type=thumb,浦富海岸,Uradome Corst Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,,376,2520,E91375547739554114,SONY SLT-A65V,2017-12-29 11:02:16 +0900,100,48,0,8.0,DT 16-50mm F2.8 SSM,Daylight,63 mm
932,TSOnF,https://find47.jp/ja/i/TSOnF,https://find47.jp/en/i/TSOnF,https://find47.jp/ja/i/TSOnF/image_file,https://find47.jp/ja/i/TSOnF/image_file?type=thumb,浦富海岸　月夜の千貫松島,Uradome corst- moonnight senganmatsushima. Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,potw,397,2462,E91375468694953392,SONY ILCA-77M2,2018-11-25 06:12:34 +0900,100,85,0,4.5,75-300mm F4.5-5.6,Manual,112 mm
933,U5PyH,https://find47.jp/ja/i/U5PyH,https://find47.jp/en/i/U5PyH,https://find47.jp/ja/i/U5PyH/image_file,https://find47.jp/ja/i/U5PyH/image_file?type=thumb,浦富海岸　向島の恵比須神社,Uradome corst- Ebisu Shrine. Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,potw,532,2510,E91375547741468378,SONY ILCA-77M2,2018-11-25 07:46:33 +0900,100,30,0,7.1,DT 16-50mm F2.8 SSM,Daylight,45 mm
987,lfTw3,https://find47.jp/ja/i/lfTw3,https://find47.jp/en/i/lfTw3,https://find47.jp/ja/i/lfTw3/image_file,https://find47.jp/ja/i/lfTw3/image_file?type=thumb,明智峠から見る裏大山(朝焼け),Back Daisen View from Akechi pass (morning glow) Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,potw,1115,2548,E91374121131877121,SONY ILCA-77M2,2019-01-04 07:24:11 +0900,50,1/6,0,7.1,75-300mm F4.5-5.6,Manual,180 mm
1014,fbzdf,https://find47.jp/ja/i/fbzdf,https://find47.jp/en/i/fbzdf,https://find47.jp/ja/i/fbzdf/image_file,https://find47.jp/ja/i/fbzdf/image_file?type=thumb,浦富海岸　鴨ヶ磯,Uradome corst-Kamogaiso Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,,456,2630,E91375469735959182,SONY ILCA-77M2,2019-01-04 11:44:58 +0900,100,77,0,7.1,DT 16-50mm F2.8 SSM,Auto,39 mm
1097,sDvtP,https://find47.jp/ja/i/sDvtP,https://find47.jp/en/i/sDvtP,https://find47.jp/ja/i/sDvtP/image_file,https://find47.jp/ja/i/sDvtP/image_file?type=thumb,夜が明ける,The dawn night Tottori,31,鳥取県,Tottori,Tomato_249,Tomato_249,https://app.find47.jp/ja/u/wY1zJ,https://app.find47.jp/en/u/wY1zJ,https://creativecommons.org/licenses/by/4.0/,,382,2484,E91374192828834216,,,,,,,,,
1301,v9HHC,https://find47.jp/ja/i/v9HHC,https://find47.jp/en/i/v9HHC,https://find47.jp/ja/i/v9HHC/image_file,https://find47.jp/ja/i/v9HHC/image_file?type=thumb,大山。桝水高原の夜に向かって,Mt. DAISEN MASUMIZU Highland Tottori,31,鳥取県,Tottori,yogiyogi,yogiyogi,https://app.find47.jp/ja/u/gY7Ok,https://app.find47.jp/en/u/gY7Ok,https://creativecommons.org/licenses/by/4.0/,,170,2086,E91374191915929538,PENTAX PENTAX K-5 II,2017-11-12 16:23:24 +0900,400,1/250,-0.3,20.0,,Manual,27 mm
1821,puQBw,https://find47.jp/ja/i/puQBw,https://find47.jp/en/i/puQBw,https://find47.jp/ja/i/puQBw/image_file,https://find47.jp/ja/i/puQBw/image_file?type=thumb,橋津海岸  　ブルーモーメント,Hashizu Coast.  Blue moment . Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,,402,2123,E91374618926539624,SONY ILCA-77M2,2019-09-23 5:40:22 +0900,400,1.6,0,7.1,DT 16-50mm F2.8 SSM,Auto ,50 mm
1841,xMEQL,https://find47.jp/ja/i/xMEQL,https://find47.jp/en/i/xMEQL,https://find47.jp/ja/i/xMEQL/image_file,https://find47.jp/ja/i/xMEQL/image_file?type=thumb,鳥取砂丘　雨上がりの朝,Tottori sand dunes.   Morning after rain. Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,,292,1673,E91375453896883534,SONY ILCA-77M2,2019-10-05 5:35:38 +0900,100,20,0,10.0,DT 16-50mm F2.8 SSM,Manual,39mm
1859,3yhYa,https://find47.jp/ja/i/3yhYa,https://find47.jp/en/i/3yhYa,https://find47.jp/ja/i/3yhYa/image_file,https://find47.jp/ja/i/3yhYa/image_file?type=thumb,倉吉線廃線跡(竹林),Kurayoshi Line abandoned trace. (Bamboo forest.) Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,potw,415,1973,E91374283491875934,SONY ILCA-77M2,2019-10-05 08:30:15 +0900,100,25,0,9.0,DT 16-50mm F2.8 SSM,Auto ,45mm
1870,o9Frj,https://find47.jp/ja/i/o9Frj,https://find47.jp/en/i/o9Frj,https://find47.jp/ja/i/o9Frj/image_file,https://find47.jp/ja/i/o9Frj/image_file?type=thumb,江府町　木谷沢渓流(其のニ),Kofu town.  Kitanisawa-mountain stream. Part Ⅱ Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,,248,1718,E91374169476377337,SONY SLT-A65V,2018-04-28 05:23:25 +0900,100,5,0,7.1,DT 16-50mm F2.8 SSM,Manual,25 mm
1899,Zo5Xj,https://find47.jp/ja/i/Zo5Xj,https://find47.jp/en/i/Zo5Xj,https://find47.jp/ja/i/Zo5Xj/image_file,https://find47.jp/ja/i/Zo5Xj/image_file?type=thumb,鍵掛峠(秋の朝),Kagikahe pass.-Autumn morning. Tottori,31,鳥取県,Tottori,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,potw,317,1865,E91374168959388324,SONY ILCA-77M2,2019-11-02 06:34:38 +0900,200,1/5,0,9.0,DT 16-50mm F2.8 SSM,Cloudy,27 mm
