id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
2,XkRgN,https://find47.jp/ja/i/XkRgN,https://find47.jp/en/i/XkRgN,https://find47.jp/ja/i/XkRgN/image_file,https://find47.jp/ja/i/XkRgN/image_file?type=thumb,八甲田山,Mt. Hakkoda Aomori,2,青森県,Aomori,青森県,Aomori Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,1330,5583,E92448425975675419,,,,,,,,,
3,OK4v0,https://find47.jp/ja/i/OK4v0,https://find47.jp/en/i/OK4v0,https://find47.jp/ja/i/OK4v0/image_file,https://find47.jp/ja/i/OK4v0/image_file?type=thumb,仏ヶ浦,Hotokegaura Aomori,2,青森県,Aomori,青森県,Aomori Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,1014,5037,E92472176164254521,,,,,,,,,
4,05Rw2,https://find47.jp/ja/i/05Rw2,https://find47.jp/en/i/05Rw2,https://find47.jp/ja/i/05Rw2/image_file,https://find47.jp/ja/i/05Rw2/image_file?type=thumb,大間のマグロ,Ohma Tuna Aomori,2,青森県,Aomori,青森県,Aomori Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,1024,5241,E92472491146559461,,,,,,,,,
5,arlFs,https://find47.jp/ja/i/arlFs,https://find47.jp/en/i/arlFs,https://find47.jp/ja/i/arlFs/image_file,https://find47.jp/ja/i/arlFs/image_file?type=thumb,岩木山,Mt. Iwaki Aomori,2,青森県,Aomori,青森県,Aomori Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,829,4531,E92447516415513214,,,,,,,,,
106,goH8R,https://find47.jp/ja/i/goH8R,https://find47.jp/en/i/goH8R,https://find47.jp/ja/i/goH8R/image_file,https://find47.jp/ja/i/goH8R/image_file?type=thumb,奥入瀬渓流,Oirase-Keiryu Aomori,2,青森県,Aomori,青森県,Aomori Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,933,4019,E92448169831426496,,,,,,,,,
107,l9pSd,https://find47.jp/ja/i/l9pSd,https://find47.jp/en/i/l9pSd,https://find47.jp/ja/i/l9pSd/image_file,https://find47.jp/ja/i/l9pSd/image_file?type=thumb,千畳敷,Senjojiki Aomori,2,青森県,Aomori,青森県,Aomori Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,367,3478,E92447448656288117,,,,,,,,,
108,ngTe8,https://find47.jp/ja/i/ngTe8,https://find47.jp/en/i/ngTe8,https://find47.jp/ja/i/ngTe8/image_file,https://find47.jp/ja/i/ngTe8/image_file?type=thumb,八甲田山,Mt. Hakkodasan Aomori,2,青森県,Aomori,青森県,Aomori Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,730,4927,E92448427196616945,,,,,,,,,
560,MDH7T,https://find47.jp/ja/i/MDH7T,https://find47.jp/en/i/MDH7T,https://find47.jp/ja/i/MDH7T/image_file,https://find47.jp/ja/i/MDH7T/image_file?type=thumb,奥入瀬渓流,Oirase Stream Aomori,2,青森県,Aomori,ShozzaTrip,ShozzaTrip,https://app.find47.jp/ja/u/wIpJC,https://app.find47.jp/en/u/wIpJC,https://creativecommons.org/licenses/by/4.0/,potw,1514,2601,E92448169823174763,OLYMPUS CORPORATION E-M10MarkII,2017-08-29 10:00:19 +0900,1600,1/30,0,4.0,OLYMPUS M.14-42mm F3.5-5.6 EZ,Manual,
640,h6xDI,https://find47.jp/ja/i/h6xDI,https://find47.jp/en/i/h6xDI,https://find47.jp/ja/i/h6xDI/image_file,https://find47.jp/ja/i/h6xDI/image_file?type=thumb,中野もみじ山,Mt. Nakano-Momiji Aomori,2,青森県,Aomori,hirayama_920,hirayama_920,https://app.find47.jp/ja/u/jzGb7,https://app.find47.jp/en/u/jzGb7,https://creativecommons.org/licenses/by/4.0/,,363,2804,E92447397929465734,Canon Canon EOS 40D,2011-10-30 10:42:32 +0900,640,1/100,+1/3,9.0,EF-S17-85mm f/4-5.6 IS USM,Auto,
672,W0rrh,https://find47.jp/ja/i/W0rrh,https://find47.jp/en/i/W0rrh,https://find47.jp/ja/i/W0rrh/image_file,https://find47.jp/ja/i/W0rrh/image_file?type=thumb,銚子大滝,Choshi waterfall Aomori,2,青森県,Aomori,TAKAO_Tsushima,TAKAO_Tsushima,https://app.find47.jp/ja/u/ifon2,https://app.find47.jp/en/u/ifon2,https://creativecommons.org/licenses/by/4.0/,,499,2933,E92448165377855553,Canon Canon EOS 5D Mark II,2011-08-12 16:31:34 +0900,100,120,0,8.0,EF24-70mm f/2.8L USM,Manual,
