id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
59,jO3Rt,https://find47.jp/ja/i/jO3Rt,https://find47.jp/en/i/jO3Rt,https://find47.jp/ja/i/jO3Rt/image_file,https://find47.jp/ja/i/jO3Rt/image_file?type=thumb,イチョウ並木,A row of Ginkgo Trees Nara,29,奈良県,Nara,天理市,Tenri City,,,https://creativecommons.org/licenses/by/4.0/,,1193,4929,E91381248496535781,,,,,,,,,
60,To9bm,https://find47.jp/ja/i/To9bm,https://find47.jp/en/i/To9bm,https://find47.jp/ja/i/To9bm/image_file,https://find47.jp/ja/i/To9bm/image_file?type=thumb,奈良公園の紅葉,Autumnal leaves in Nara Park Nara,29,奈良県,Nara,中村公彦,Kimihiko Nakamura,,,https://creativecommons.org/licenses/by/4.0/,,1799,6283,E91381278734536138,,,,,,,,,
61,BAAjp,https://find47.jp/ja/i/BAAjp,https://find47.jp/en/i/BAAjp,https://find47.jp/ja/i/BAAjp/image_file,https://find47.jp/ja/i/BAAjp/image_file?type=thumb,平城宮跡の桜,Cherry Blossoms in Heijo Palace Site Nara,29,奈良県,Nara,中村公彦,Kimihiko Nakamura,,,https://creativecommons.org/licenses/by/4.0/,,1651,5477,E91381433317624852,,,,,,,,,
62,aFJSZ,https://find47.jp/ja/i/aFJSZ,https://find47.jp/en/i/aFJSZ,https://find47.jp/ja/i/aFJSZ/image_file,https://find47.jp/ja/i/aFJSZ/image_file?type=thumb,夏　燈花会,Summer / Toka-e Candle Festival Nara,29,奈良県,Nara,中村公彦,Kimihiko Nakamura,,,https://creativecommons.org/licenses/by/4.0/,,1577,5078,E91381278825488362,,,,,,,,,
246,ROXKj,https://find47.jp/ja/i/ROXKj,https://find47.jp/en/i/ROXKj,https://find47.jp/ja/i/ROXKj/image_file,https://find47.jp/ja/i/ROXKj/image_file?type=thumb,曽爾高原,soni sunset Nara,29,奈良県,Nara,iku,iku,https://app.find47.jp/ja/u/CqO34,https://app.find47.jp/en/u/CqO34,https://creativecommons.org/licenses/by/4.0/,,653,1784,E91381319618364243,Canon Canon EOS Kiss Digital,2008-10-18 16:56:04 +0900,200,1/1250,0,5.0,,Auto,
262,Ljqxu,https://find47.jp/ja/i/Ljqxu,https://find47.jp/en/i/Ljqxu,https://find47.jp/ja/i/Ljqxu/image_file,https://find47.jp/ja/i/Ljqxu/image_file?type=thumb,三輪そうめん,miwa somen Nara,29,奈良県,Nara,iku,iku,https://app.find47.jp/ja/u/CqO34,https://app.find47.jp/en/u/CqO34,https://creativecommons.org/licenses/by/4.0/,,426,1590,E91381218899726326,Canon Canon EOS Kiss Digital,2008-04-06 15:39:37 +0900,400,1/30,0,4.5,,Auto,
445,SbzXm,https://find47.jp/ja/i/SbzXm,https://find47.jp/en/i/SbzXm,https://find47.jp/ja/i/SbzXm/image_file,https://find47.jp/ja/i/SbzXm/image_file?type=thumb,長谷寺,Hase Nara,29,奈良県,Nara,19980705_,19980705_,https://app.find47.jp/ja/u/uRwJL,https://app.find47.jp/en/u/uRwJL,https://creativecommons.org/licenses/by/4.0/,,717,3335,E91381251387977727,Canon Canon EOS Kiss X8i,2017-12-03 12:43:22 +0900,400,1/500,,4.0,EF-S55-250mm f/4-5.6 IS STM,Auto,
522,MMHIG,https://find47.jp/ja/i/MMHIG,https://find47.jp/en/i/MMHIG,https://find47.jp/ja/i/MMHIG/image_file,https://find47.jp/ja/i/MMHIG/image_file?type=thumb,若草山山焼き,Wakakusasan Yamayaki Nara,29,奈良県,Nara,panpanzupan,panpanzupan,https://app.find47.jp/ja/u/mNaFF,https://app.find47.jp/en/u/mNaFF,https://creativecommons.org/licenses/by/4.0/,,776,4673,E91381277719855431,NIKON D4,2015-01-24 18:17:48 +0900,50,1.3,0,18.0,,Auto,145 mm
998,RdFdG,https://find47.jp/ja/i/RdFdG,https://find47.jp/en/i/RdFdG,https://find47.jp/ja/i/RdFdG/image_file,https://find47.jp/ja/i/RdFdG/image_file?type=thumb,大峯と天使の梯子,Omine and angel's ladder Nara,29,奈良県,Nara,Pandar,Pandar,https://app.find47.jp/ja/u/PAsF1,https://app.find47.jp/en/u/PAsF1,https://creativecommons.org/licenses/by/4.0/,,254,1957,E91357911223268472,SONY ILCE-7M2,2018-11-03 16:09:22 +0900,500,1/100,0,11.0,FE 85mm F1.8,Auto,85 mm
2408,nEJTz,https://find47.jp/ja/i/nEJTz,https://find47.jp/en/i/nEJTz,https://find47.jp/ja/i/nEJTz/image_file,https://find47.jp/ja/i/nEJTz/image_file?type=thumb,奈良　奈良市　猿沢池,Nara　Nara City  Sarusawaike　 Nara,29,奈良県,Nara,T-KIMURA,T-KIMURA,https://app.find47.jp/ja/u/ugvpk,https://app.find47.jp/en/u/ugvpk,https://creativecommons.org/licenses/by/4.0/,,83,818,E91381278477329594,Canon Canon EOS 40D,2008-10-29 15:46:05 +0900,400,1/200,+2/3,10.0,EF-S17-85mm f/4-5.6 IS USM,Auto,
