id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
1,NzJVV,https://find47.jp/ja/i/NzJVV,https://find47.jp/en/i/NzJVV,https://find47.jp/ja/i/NzJVV/image_file,https://find47.jp/ja/i/NzJVV/image_file?type=thumb,能取岬,Cape Notoro Hokkaido,1,北海道,Hokkaido,小西 正敏,Masatoshi Konishi,,,https://creativecommons.org/licenses/by/4.0/,,1980,5440,E92726315617716464,,,,,,,,,
103,nur0p,https://find47.jp/ja/i/nur0p,https://find47.jp/en/i/nur0p,https://find47.jp/ja/i/nur0p/image_file,https://find47.jp/ja/i/nur0p/image_file?type=thumb,洞爺湖,Toya Lake Hokkaido,1,北海道,Hokkaido,洞爺湖町,Touyako Town,,,https://creativecommons.org/licenses/by/4.0/,,1686,5043,E92475787115633252,,,,,,,,,
104,iLKeL,https://find47.jp/ja/i/iLKeL,https://find47.jp/en/i/iLKeL,https://find47.jp/ja/i/iLKeL/image_file,https://find47.jp/ja/i/iLKeL/image_file?type=thumb,函館山,Hakodateyama Hokkaido,1,北海道,Hokkaido,洞内定晴,Sadaharu Dounai,,,https://creativecommons.org/licenses/by/4.0/,,2261,5452,E92471968596756942,,,,,,,,,
105,DZ4M0,https://find47.jp/ja/i/DZ4M0,https://find47.jp/en/i/DZ4M0,https://find47.jp/ja/i/DZ4M0/image_file,https://find47.jp/ja/i/DZ4M0/image_file?type=thumb,旧国鉄士幌線　タウシュベツ川橋梁,(Japanese National Railway Shihoro line) Taushubetsu River Bridge  Hokkaido,1,北海道,Hokkaido,上士幌町,Kamishihoro Town,,,https://creativecommons.org/licenses/by/4.0/,,1495,2999,E92722139789762518,,,,,,,,,
398,R9ziw,https://find47.jp/ja/i/R9ziw,https://find47.jp/en/i/R9ziw,https://find47.jp/ja/i/R9ziw/image_file,https://find47.jp/ja/i/R9ziw/image_file?type=thumb,函館の初日の出2018,First sunrise in Hakodate 2018 Hokkaido,1,北海道,Hokkaido,Goryokaku-Tower,Goryokaku-Tower,https://app.find47.jp/ja/u/Vs6D5,https://app.find47.jp/en/u/Vs6D5,https://creativecommons.org/licenses/by/4.0/,,415,4084,E92472771882743977,NIKON CORPORATION NIKON D800,2018-01-01 07:36:15 +0900,400,1/160,+1/3,8.0,,Auto,90 mm
400,BSdAn,https://find47.jp/ja/i/BSdAn,https://find47.jp/en/i/BSdAn,https://find47.jp/ja/i/BSdAn/image_file,https://find47.jp/ja/i/BSdAn/image_file?type=thumb,冬の五稜郭,Goryokaku Fort in winter Hokkaido,1,北海道,Hokkaido,Goryokaku-Tower,Goryokaku-Tower,https://app.find47.jp/ja/u/Vs6D5,https://app.find47.jp/en/u/Vs6D5,https://creativecommons.org/licenses/by/4.0/,potw,1189,5596,E92472771882743977,NIKON CORPORATION NIKON D800,2017-02-19 09:27:58 +0900,100,1/160,+1/3,11.0,,Auto,12 mm
402,x1QYd,https://find47.jp/ja/i/x1QYd,https://find47.jp/en/i/x1QYd,https://find47.jp/ja/i/x1QYd/image_file,https://find47.jp/ja/i/x1QYd/image_file?type=thumb,桜の五稜郭,Goryokaku Fort in Cherry blossom Hokkaido,1,北海道,Hokkaido,Goryokaku-Tower,Goryokaku-Tower,https://app.find47.jp/ja/u/Vs6D5,https://app.find47.jp/en/u/Vs6D5,https://creativecommons.org/licenses/by/4.0/,,571,4287,E92472771882743977,NIKON CORPORATION NIKON D800,2017-05-04 09:31:53 +0900,100,1/125,0,10.0,,Auto,12 mm
404,HiRGD,https://find47.jp/ja/i/HiRGD,https://find47.jp/en/i/HiRGD,https://find47.jp/ja/i/HiRGD/image_file,https://find47.jp/ja/i/HiRGD/image_file?type=thumb,夏の五稜郭,Goryokaku Fort in Summer Hokkaido,1,北海道,Hokkaido,Goryokaku-Tower,Goryokaku-Tower,https://app.find47.jp/ja/u/Vs6D5,https://app.find47.jp/en/u/Vs6D5,https://creativecommons.org/licenses/by/4.0/,,460,4290,E92472771882743977,NIKON CORPORATION NIKON D800,2017-06-14 11:33:56 +0900,100,1/125,+1/3,8.0,,Auto,12 mm
406,1JDBy,https://find47.jp/ja/i/1JDBy,https://find47.jp/en/i/1JDBy,https://find47.jp/ja/i/1JDBy/image_file,https://find47.jp/ja/i/1JDBy/image_file?type=thumb,秋の五稜郭,Goryokaku Fort in Autumn Hokkaido,1,北海道,Hokkaido,Goryokaku-Tower,Goryokaku-Tower,https://app.find47.jp/ja/u/Vs6D5,https://app.find47.jp/en/u/Vs6D5,https://creativecommons.org/licenses/by/4.0/,,376,4356,E92472771882743977,NIKON CORPORATION NIKON D800,2017-11-04 09:43:03 +0900,200,1/200,0,11.0,,Auto,12 mm
534,rM5YZ,https://find47.jp/ja/i/rM5YZ,https://find47.jp/en/i/rM5YZ,https://find47.jp/ja/i/rM5YZ/image_file,https://find47.jp/ja/i/rM5YZ/image_file?type=thumb,満開の五稜郭の桜,Cherry blossoms are fully bloomed in Goryokaku park Hokkaido,1,北海道,Hokkaido,Goryokaku-Tower,Goryokaku-Tower,https://app.find47.jp/ja/u/Vs6D5,https://app.find47.jp/en/u/Vs6D5,https://creativecommons.org/licenses/by/4.0/,,362,3898,E92472774231358523,NIKON CORPORATION NIKON D800,2018-04-29 12:11:21 +0900,100,1/250,-1/3,7.1,,Auto1,51 mm
565,U0zxp,https://find47.jp/ja/i/U0zxp,https://find47.jp/en/i/U0zxp,https://find47.jp/ja/i/U0zxp/image_file,https://find47.jp/ja/i/U0zxp/image_file?type=thumb,朱色の湿原,Cinnabar red damp plain Hokkaido,1,北海道,Hokkaido,MasaakiSasaki,MasaakiSasaki,https://app.find47.jp/ja/u/Yh9Am,https://app.find47.jp/en/u/Yh9Am,https://creativecommons.org/licenses/by/4.0/,,340,1607,E92497711428654891,NIKON CORPORATION NIKON D800E,2015-04-08 17:47:34 +0900,200,1/160,-2/3,9.0,Sigma 24-70mm F2.8 IF EX DG HSM | A (Nikon F),Manual,70 mm
576,IJzJi,https://find47.jp/ja/i/IJzJi,https://find47.jp/en/i/IJzJi,https://find47.jp/ja/i/IJzJi/image_file,https://find47.jp/ja/i/IJzJi/image_file?type=thumb,旧国鉄士幌線アーチ橋梁群,OLD BRIDGE Hokkaido,1,北海道,Hokkaido,DEMERARA151,DEMERARA151,https://app.find47.jp/ja/u/369aD,https://app.find47.jp/en/u/369aD,https://creativecommons.org/licenses/by/4.0/,,345,3482,E92722164614292245,Canon Canon EOS 6D Mark II,2017-12-09 15:12:02 +0900,200,1/125,-1/3,5.6,EF16-35mm f/2.8L III USM,Unknown (23),
618,VeL0g,https://find47.jp/ja/i/VeL0g,https://find47.jp/en/i/VeL0g,https://find47.jp/ja/i/VeL0g/image_file,https://find47.jp/ja/i/VeL0g/image_file?type=thumb,夕刻の知床,Shiretoko in the evening Hokkaido,1,北海道,Hokkaido,TAKAO_Tsushima,TAKAO_Tsushima,https://app.find47.jp/ja/u/ifon2,https://app.find47.jp/en/u/ifon2,https://creativecommons.org/licenses/by/4.0/,potw,902,3355,E92734313568875271,SONY ILCE-7R,2015-07-23 17:52:20 +0900,100,1/80,0,22.0,FE 16-35mm F4 ZA OSS,Manual,16 mm
636,aDrle,https://find47.jp/ja/i/aDrle,https://find47.jp/en/i/aDrle,https://find47.jp/ja/i/aDrle/image_file,https://find47.jp/ja/i/aDrle/image_file?type=thumb,哲学の木,philosophy Hokkaido,1,北海道,Hokkaido,LeLievre,LeLievre,https://app.find47.jp/ja/u/KXfET,https://app.find47.jp/en/u/KXfET,https://creativecommons.org/licenses/by/4.0/,,324,2606,E92721433392518616,PENTAX PENTAX K-30,2012-08-07 15:39:01 +0900,160,1/200,1.0,11.0,,Auto,82 mm
655,OY9oJ,https://find47.jp/ja/i/OY9oJ,https://find47.jp/en/i/OY9oJ,https://find47.jp/ja/i/OY9oJ/image_file,https://find47.jp/ja/i/OY9oJ/image_file?type=thumb,洞爺湖,Lake Tōya Hokkaido,1,北海道,Hokkaido,ganden,ganden,https://app.find47.jp/ja/u/GjONc,https://app.find47.jp/en/u/GjONc,https://creativecommons.org/licenses/by/4.0/,,309,2488,E92475777977925883,Canon Canon EOS 60D,2015-04-19 14:22:06 +0900,100,1/800,0,5.6,EF-S10-18mm f/4.5-5.6 IS STM,Auto,
656,MXoN0,https://find47.jp/ja/i/MXoN0,https://find47.jp/en/i/MXoN0,https://find47.jp/ja/i/MXoN0/image_file,https://find47.jp/ja/i/MXoN0/image_file?type=thumb,寝台特急カシオペア,Cassiopeia Limited Express Hokkaido,1,北海道,Hokkaido,ganden,ganden,https://app.find47.jp/ja/u/GjONc,https://app.find47.jp/en/u/GjONc,https://creativecommons.org/licenses/by/4.0/,,328,2844,E92478688431545655,Canon Canon EOS 60D,2015-04-20 16:24:57 +0900,1000,1/320,0,5.6,EF-S55-250mm f/4-5.6 IS II,Auto,
852,Y5ueg,https://find47.jp/ja/i/Y5ueg,https://find47.jp/en/i/Y5ueg,https://find47.jp/ja/i/Y5ueg/image_file,https://find47.jp/ja/i/Y5ueg/image_file?type=thumb,秋の支笏湖,Lake Shikotsu in autumn Hokkaido,1,北海道,Hokkaido,Yo_Takehana,Yo_Takehana,https://app.find47.jp/ja/u/bEn8K,https://app.find47.jp/en/u/bEn8K,https://creativecommons.org/licenses/by/4.0/,,269,2730,E92478359995772322,,2018-10-24,200,1/320,0,5.6,,Auto,64 mm
853,Vq1Y0,https://find47.jp/ja/i/Vq1Y0,https://find47.jp/en/i/Vq1Y0,https://find47.jp/ja/i/Vq1Y0/image_file,https://find47.jp/ja/i/Vq1Y0/image_file?type=thumb,宮島沼,Miyajima Marsh Hokkaido,1,北海道,Hokkaido,Yo_Takehana,Yo_Takehana,https://app.find47.jp/ja/u/bEn8K,https://app.find47.jp/en/u/bEn8K,https://creativecommons.org/licenses/by/4.0/,qa,834,3318,E92479799883478725,,2018-10-20,1000,1/1300,0,5.6,,,600 mm
856,BpmeZ,https://find47.jp/ja/i/BpmeZ,https://find47.jp/en/i/BpmeZ,https://find47.jp/ja/i/BpmeZ/image_file,https://find47.jp/ja/i/BpmeZ/image_file?type=thumb,静寂に包まれる支笏湖,Tranquil Shikotu Lake Hokkaido,1,北海道,Hokkaido,Yo_Takehana,Yo_Takehana,https://app.find47.jp/ja/u/bEn8K,https://app.find47.jp/en/u/bEn8K,https://creativecommons.org/licenses/by/4.0/,,217,1184,E92478357798864294,,2018-10-23,200,1/320,0,7.1,,Auto,38 mm
860,RhnEE,https://find47.jp/ja/i/RhnEE,https://find47.jp/en/i/RhnEE,https://find47.jp/ja/i/RhnEE/image_file,https://find47.jp/ja/i/RhnEE/image_file?type=thumb,私はエゾリス、北海道の固有種です！,I'm an Ezo Squirrel and  a species endemic to Hokkaido! Hokkaido,1,北海道,Hokkaido,Yo_Takehana,Yo_Takehana,https://app.find47.jp/ja/u/bEn8K,https://app.find47.jp/en/u/bEn8K,https://creativecommons.org/licenses/by/4.0/,,932,3471,E92478676869399735,,2018-11-01,800,1/80,0,9.0,,Auto,
1019,3p7lJ,https://find47.jp/ja/i/3p7lJ,https://find47.jp/en/i/3p7lJ,https://find47.jp/ja/i/3p7lJ/image_file,https://find47.jp/ja/i/3p7lJ/image_file?type=thumb,美瑛の丘-クリスマスツリーの木,The hills of Biei　(A tree of a Christmas tree) Hokkaido,1,北海道,Hokkaido,DEMERARA151,DEMERARA151,https://app.find47.jp/ja/u/369aD,https://app.find47.jp/en/u/369aD,https://creativecommons.org/licenses/by/4.0/,,489,2436,E92721199116558296,Canon Canon EOS 6D Mark II,2019-01-12 15:35:46 +0900,50,1/160,0,8.0,EF70-200mm f/2.8L IS II USM,Auto,
1056,9mrHl,https://find47.jp/ja/i/9mrHl,https://find47.jp/en/i/9mrHl,https://find47.jp/ja/i/9mrHl/image_file,https://find47.jp/ja/i/9mrHl/image_file?type=thumb,吹雪の五稜郭,Goryokaku of snowstorm Hokkaido,1,北海道,Hokkaido,Goryokaku-Tower,Goryokaku-Tower,https://app.find47.jp/ja/u/Vs6D5,https://app.find47.jp/en/u/Vs6D5,https://creativecommons.org/licenses/by/4.0/,,218,1108,E92472771882743977,NIKON CORPORATION NIKON D800,2019-02-09 08:04:35 +0900,100,1/160,+1/3,8.0,,Auto,12 mm
1074,ttYjm,https://find47.jp/ja/i/ttYjm,https://find47.jp/en/i/ttYjm,https://find47.jp/ja/i/ttYjm/image_file,https://find47.jp/ja/i/ttYjm/image_file?type=thumb,小樽運河(冬),Otaru Canal(in winter) Hokkaido,1,北海道,Hokkaido,Yo_Takehana,Yo_Takehana,https://app.find47.jp/ja/u/bEn8K,https://app.find47.jp/en/u/bEn8K,https://creativecommons.org/licenses/by/4.0/,,521,2305,E92478844252955167,,2019/02/10 20:18:20,,,,,,,
1087,mo57r,https://find47.jp/ja/i/mo57r,https://find47.jp/en/i/mo57r,https://find47.jp/ja/i/mo57r/image_file,https://find47.jp/ja/i/mo57r/image_file?type=thumb,ジュエリーアイス,Jwelry Ice Hokkaido,1,北海道,Hokkaido,IKEMON750,IKEMON750,https://app.find47.jp/ja/u/ZF3M9,https://app.find47.jp/en/u/ZF3M9,https://creativecommons.org/licenses/by/4.0/,,537,1500,E92488362452162914,SONY ILCE-7RM3,2019-02-17 06:40:48 +0900,100,1/40,0,,Samyang 24mm F1.4,Manual,
1108,o8n8t,https://find47.jp/ja/i/o8n8t,https://find47.jp/en/i/o8n8t,https://find47.jp/ja/i/o8n8t/image_file,https://find47.jp/ja/i/o8n8t/image_file?type=thumb,タンチョウ,Japanese crane Hokkaido,1,北海道,Hokkaido,kkawamura,kkawamura,https://app.find47.jp/ja/u/1UEau,https://app.find47.jp/en/u/1UEau,https://creativecommons.org/licenses/by/4.0/,potw,388,2166,E92498796313816881,Canon Canon EOS 5D Mark II,2017-03-26 09:11:14 +0900,100,1/1000,+2/3,10.0,EF100-400mm f/4.5-5.6L IS USM,Auto,
1109,APYjk,https://find47.jp/ja/i/APYjk,https://find47.jp/en/i/APYjk,https://find47.jp/ja/i/APYjk/image_file,https://find47.jp/ja/i/APYjk/image_file?type=thumb,春国岱,Syunkunitai Hokkaido,1,北海道,Hokkaido,kkawamura,kkawamura,https://app.find47.jp/ja/u/1UEau,https://app.find47.jp/en/u/1UEau,https://creativecommons.org/licenses/by/4.0/,,93,2031,E92498796313816881,Canon Canon EOS 5D Mark II,2017-03-25 15:46:06 +0900,100,1/1250,+1/3,9.0,EF100-400mm f/4.5-5.6L IS USM,Auto,
1110,KBD77,https://find47.jp/ja/i/KBD77,https://find47.jp/en/i/KBD77,https://find47.jp/ja/i/KBD77/image_file,https://find47.jp/ja/i/KBD77/image_file?type=thumb,早春の雨上がり,"Early spring ,after the rain Hokkaido",1,北海道,Hokkaido,kkawamura,kkawamura,https://app.find47.jp/ja/u/1UEau,https://app.find47.jp/en/u/1UEau,https://creativecommons.org/licenses/by/4.0/,,127,1981,E92723835897637326,Canon Canon EOS 5D Mark II,2017-03-28 17:07:33 +0900,320,1/200,0,5.6,EF100-400mm f/4.5-5.6L IS USM,Auto,
1113,zwk7S,https://find47.jp/ja/i/zwk7S,https://find47.jp/en/i/zwk7S,https://find47.jp/ja/i/zwk7S/image_file,https://find47.jp/ja/i/zwk7S/image_file?type=thumb,白い貝殻の道,White seashell trail Hokkaido,1,北海道,Hokkaido,kkawamura,kkawamura,https://app.find47.jp/ja/u/1UEau,https://app.find47.jp/en/u/1UEau,https://creativecommons.org/licenses/by/4.0/,,145,1928,E92719883647979163,Canon Canon EOS 5D Mark IV,2018-10-27 12:37:20 +0900,400,1/125,+4/3,7.1,EF24-105mm f/4L IS USM,Manual,
1115,eoNnj,https://find47.jp/ja/i/eoNnj,https://find47.jp/en/i/eoNnj,https://find47.jp/ja/i/eoNnj/image_file,https://find47.jp/ja/i/eoNnj/image_file?type=thumb,離島の夜明け,Dawn of remote island Hokkaido,1,北海道,Hokkaido,Photograph_albireo,Photograph_albireo,https://app.find47.jp/ja/u/w2Qzc,https://app.find47.jp/en/u/w2Qzc,https://creativecommons.org/licenses/by/4.0/,,234,2147,E92718593833362717,Canon Canon EOS 5D,2010-08-02 03:38:36 +0900,400,0.6,0,8.0,EF17-40mm f/4L USM,Auto,
1116,JRbjB,https://find47.jp/ja/i/JRbjB,https://find47.jp/en/i/JRbjB,https://find47.jp/ja/i/JRbjB/image_file,https://find47.jp/ja/i/JRbjB/image_file?type=thumb,利尻島遠望,"Rishiri Island ,Distant view Hokkaido",1,北海道,Hokkaido,Photograph_albireo,Photograph_albireo,https://app.find47.jp/ja/u/w2Qzc,https://app.find47.jp/en/u/w2Qzc,https://creativecommons.org/licenses/by/4.0/,,366,2582,E92718575883641276,Canon Canon EOS 5D,2010-08-02 15:26:21 +0900,250,1/320,-1/3,8.0,EF17-40mm f/4L USM,Auto,
