id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
521,JQkmW,https://find47.jp/ja/i/JQkmW,https://find47.jp/en/i/JQkmW,https://find47.jp/ja/i/JQkmW/image_file,https://find47.jp/ja/i/JQkmW/image_file?type=thumb,鳴門海峡の渦潮,Naruto Straits whirlpools Tokushima,36,徳島県,Tokushima,panpanzupan,panpanzupan,https://app.find47.jp/ja/u/mNaFF,https://app.find47.jp/en/u/mNaFF,https://creativecommons.org/licenses/by/4.0/,,541,4822,E91348678777918536,D4,2015-03-07 11:52:45 +0900,640,1/2500,-1,5.0,,Auto,155 mm
863,WWNtR,https://find47.jp/ja/i/WWNtR,https://find47.jp/en/i/WWNtR,https://find47.jp/ja/i/WWNtR/image_file,https://find47.jp/ja/i/WWNtR/image_file?type=thumb,祖谷の吊り橋（徳島県祖谷渓）,Suspension Bridge at Iyadani in Tokushima prefecture Tokushima,36,徳島県,Tokushima,Kensuke_Nakaya,Kensuke_Nakaya,https://app.find47.jp/ja/u/JvlKz,https://app.find47.jp/en/u/JvlKz,https://creativecommons.org/licenses/by/4.0/,,424,2924,E91347296528229375,Canon Canon EOS 70D,2018-08-18 14:02:55 +0900,400,1/80,0,18.0,EF-S18-135mm f/3.5-5.6 IS STM,Manual,
864,sstg2,https://find47.jp/ja/i/sstg2,https://find47.jp/en/i/sstg2,https://find47.jp/ja/i/sstg2/image_file,https://find47.jp/ja/i/sstg2/image_file?type=thumb,祖谷渓のかずら橋と野猿,"Iyadani, Suspension bridge Tokushima",36,徳島県,Tokushima,Kensuke_Nakaya,Kensuke_Nakaya,https://app.find47.jp/ja/u/JvlKz,https://app.find47.jp/en/u/JvlKz,https://creativecommons.org/licenses/by/4.0/,,675,2857,E91347296528229375,Canon Canon EOS 70D,2018-08-18 14:58:42 +0900,1600,1/50,-1/3,22.0,EF-S18-135mm f/3.5-5.6 IS STM,Manual,
1710,lJ87w,https://find47.jp/ja/i/lJ87w,https://find47.jp/en/i/lJ87w,https://find47.jp/ja/i/lJ87w/image_file,https://find47.jp/ja/i/lJ87w/image_file?type=thumb,祖谷のかずら橋,Iya Kazura Bridge Tokushima,36,徳島県,Tokushima,tanaka,tanaka,https://app.find47.jp/ja/u/8h2MJ,https://app.find47.jp/en/u/8h2MJ,https://creativecommons.org/licenses/by/4.0/,potw,232,1749,E91347371193716571,NIKON CORPORATION NIKON D810,2017-10-05 13:25:26 +0900,640,1/60,0,9.0,14.0-24.0 mm f/2.8,Auto,14 mm
3388,ssa3V,https://find47.jp/ja/i/ssa3V,https://find47.jp/en/i/ssa3V,https://find47.jp/ja/i/ssa3V/image_file,https://find47.jp/ja/i/ssa3V/image_file?type=thumb,鳴門市　島田島　堀越橋より望む,"View from Horikoshi Bridge, Shimada Island, Naruto City Tokushima",36,徳島県,Tokushima,overtimes,overtimes,https://app.find47.jp/ja/u/S98u3,https://app.find47.jp/en/u/S98u3,https://creativecommons.org/licenses/by/4.0/,,43,60,E91348915376367277,Panasonic DMC-GX1,2021-03-27 15:17:41 +0900,160,1/500,0,7.1,LUMIX G VARIO 14-45mm/F3.5-5.6 ASPH./MEGA O.I.S,Auto,28 mm
3490,3DNJg,https://find47.jp/ja/i/3DNJg,https://find47.jp/en/i/3DNJg,https://find47.jp/ja/i/3DNJg/image_file,https://find47.jp/ja/i/3DNJg/image_file?type=thumb,かずら橋,Japanese Tokushima,36,徳島県,Tokushima,0313YS,0313YS,https://app.find47.jp/ja/u/CrnA3,https://app.find47.jp/en/u/CrnA3,https://creativecommons.org/licenses/by/4.0/,,60,46,E91348174645969195,,,,,,,,,
3549,2bh1L,https://find47.jp/ja/i/2bh1L,https://find47.jp/en/i/2bh1L,https://find47.jp/ja/i/2bh1L/image_file,https://find47.jp/ja/i/2bh1L/image_file?type=thumb,吉野川,Yoshino－river Tokushima,36,徳島県,Tokushima,0313YS,0313YS,https://app.find47.jp/ja/u/CrnA3,https://app.find47.jp/en/u/CrnA3,https://creativecommons.org/licenses/by/4.0/,,53,16,E91347539482828463,,,,,,,,,
3575,PRxgs,https://find47.jp/ja/i/PRxgs,https://find47.jp/en/i/PRxgs,https://find47.jp/ja/i/PRxgs/image_file,https://find47.jp/ja/i/PRxgs/image_file?type=thumb,徳島植物園,nature Tokushima,36,徳島県,Tokushima,0313YS,0313YS,https://app.find47.jp/ja/u/CrnA3,https://app.find47.jp/en/u/CrnA3,https://creativecommons.org/licenses/by/4.0/,potw,100,115,E91348539774514628,NIKON CORPORATION NIKON D80,2021-05-30 15:44:24 +0900,100,1/100,0,9.0,,Auto,27 mm
3595,vb35L,https://find47.jp/ja/i/vb35L,https://find47.jp/en/i/vb35L,https://find47.jp/ja/i/vb35L/image_file,https://find47.jp/ja/i/vb35L/image_file?type=thumb,春の大潮,spring tide Tokushima,36,徳島県,Tokushima,m_someya,m_someya,https://app.find47.jp/ja/u/avzzG,https://app.find47.jp/en/u/avzzG,https://creativecommons.org/licenses/by/4.0/,,29,37,E91348916617331824,Canon Canon EOS 7D,2021-04-09 10:01:02 +0900,100,1/100,0,5.6,EF24-70mm f/2.8L II USM,Auto,
3597,aqUNz,https://find47.jp/ja/i/aqUNz,https://find47.jp/en/i/aqUNz,https://find47.jp/ja/i/aqUNz/image_file,https://find47.jp/ja/i/aqUNz/image_file?type=thumb,うずしおと大鳴門橋,whirlpools and bridge Tokushima,36,徳島県,Tokushima,m_someya,m_someya,https://app.find47.jp/ja/u/avzzG,https://app.find47.jp/en/u/avzzG,https://creativecommons.org/licenses/by/4.0/,,38,49,E91348916617331824,Canon Canon EOS 7D,2021-04-09 11:20:50 +0900,100,1/250,0,4.5,EF24-70mm f/2.8L II USM,Auto,
