id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
1193,RoE44,https://find47.jp/ja/i/RoE44,https://find47.jp/en/i/RoE44,https://find47.jp/ja/i/RoE44/image_file,https://find47.jp/ja/i/RoE44/image_file?type=thumb,ヤビツ峠,Yabitsu pass Kanagawa,14,神奈川県,Kanagawa,Akiko_Toshinai,Akiko_Kubosawa,https://app.find47.jp/ja/u/XAMIa,https://app.find47.jp/en/u/XAMIa,https://creativecommons.org/licenses/by/4.0/,,370,2311,E91395398856947849,"RICOH IMAGING COMPANY, LTD. PENTAX K-3 II",2016-10-02 12:01:04 +0900,100,4,0,16.0,,Daylight,46 mm
1197,Z3Nzk,https://find47.jp/ja/i/Z3Nzk,https://find47.jp/en/i/Z3Nzk,https://find47.jp/ja/i/Z3Nzk/image_file,https://find47.jp/ja/i/Z3Nzk/image_file?type=thumb,ランドマークタワーと桜,Landmark Tower & SAKURA Kanagawa,14,神奈川県,Kanagawa,Akiko_Toshinai,Akiko_Kubosawa,https://app.find47.jp/ja/u/XAMIa,https://app.find47.jp/en/u/XAMIa,https://creativecommons.org/licenses/by/4.0/,,197,1961,E91396522864464188,"RICOH IMAGING COMPANY, LTD. PENTAX KP",2018-03-30 15:02:42 +0900,200,1/800,0,4.5,HD PENTAX-DA 55-300mm F4.5-6.3 ED PLM WR RE,Manual,82 mm
1218,N5Puv,https://find47.jp/ja/i/N5Puv,https://find47.jp/en/i/N5Puv,https://find47.jp/ja/i/N5Puv/image_file,https://find47.jp/ja/i/N5Puv/image_file?type=thumb,マリンタワー,Marine Tower Kanagawa,14,神奈川県,Kanagawa,Akiko_Toshinai,Akiko_Kubosawa,https://app.find47.jp/ja/u/XAMIa,https://app.find47.jp/en/u/XAMIa,https://creativecommons.org/licenses/by/4.0/,,188,942,E91396523438587684,"RICOH IMAGING COMPANY, LTD. GR II",2018-12-01 13:51:22 +0900,200,1/2000,0,5.6,"RICOH IMAGING COMPANY, LTD. GR LENS",Auto,28 mm
1483,OpQkL,https://find47.jp/ja/i/OpQkL,https://find47.jp/en/i/OpQkL,https://find47.jp/ja/i/OpQkL/image_file,https://find47.jp/ja/i/OpQkL/image_file?type=thumb,鎌倉の千本鳥居,Kamakura's wonderful shrine Kanagawa,14,神奈川県,Kanagawa,Makoto_Lab,Makoto_Lab,https://app.find47.jp/ja/u/GEfec,https://app.find47.jp/en/u/GEfec,https://creativecommons.org/licenses/by/4.0/,,390,1543,E91396248129123825,Canon EOS 9000D,2019-03-27 12:07:47 +0900,125,1/100,-1/3,4.0,EF-S55-250mm f/4-5.6 IS STM,太陽光,55mm
1604,2RwLD,https://find47.jp/ja/i/2RwLD,https://find47.jp/en/i/2RwLD,https://find47.jp/ja/i/2RwLD/image_file,https://find47.jp/ja/i/2RwLD/image_file?type=thumb,日が暮れる前に…,Before sun goes down... Kanagawa,14,神奈川県,Kanagawa,Makoto_Lab,Makoto_Lab,https://app.find47.jp/ja/u/GEfec,https://app.find47.jp/en/u/GEfec,https://creativecommons.org/licenses/by/4.0/,,175,1573,E91396165329989752,Canon Canon EOS 9000D,2019-04-03 17:41:50 +0900,100,1/2000,-2/3,5.0,EF-S55-250mm f/4-5.6 IS STM,曇天,113mm
2037,nJvLO,https://find47.jp/ja/i/nJvLO,https://find47.jp/en/i/nJvLO,https://find47.jp/ja/i/nJvLO/image_file,https://find47.jp/ja/i/nJvLO/image_file?type=thumb,茅ヶ崎の海と夕暮れと富士山,Mt.Fuji and the sea of Chigasaki in twilight Kanagawa,14,神奈川県,Kanagawa,Makoto_Lab,Makoto_Lab,https://app.find47.jp/ja/u/GEfec,https://app.find47.jp/en/u/GEfec,https://creativecommons.org/licenses/by/4.0/,,132,1354,E91396156839261899,Canon EOS 9000D,2019-12-31 16:52:56 +0900,200,1/5,-1,16.0,EF-S55-250mm f/4-5.6 IS STM,晴天,84mm
2079,UDVGR,https://find47.jp/ja/i/UDVGR,https://find47.jp/en/i/UDVGR,https://find47.jp/ja/i/UDVGR/image_file,https://find47.jp/ja/i/UDVGR/image_file?type=thumb,陣馬山からの富士山と街並み,Mt. Fuji and cityscape from Mt.Jinba Kanagawa,14,神奈川県,Kanagawa,Makoto_Lab,Makoto_Lab,https://app.find47.jp/ja/u/GEfec,https://app.find47.jp/en/u/GEfec,https://creativecommons.org/licenses/by/4.0/,,98,1179,E91395689232675533,Canon EOS 9000D,2020-01-31 13:37:31 +0900,100,1/500,-2/3,9.0,EF-S55-250mm f/4-5.6 IS STM,晴天,55mm
2372,gCH4k,https://find47.jp/ja/i/gCH4k,https://find47.jp/en/i/gCH4k,https://find47.jp/ja/i/gCH4k/image_file,https://find47.jp/ja/i/gCH4k/image_file?type=thumb,梅雨, rainy season Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,77,698,E91396248588657918,OLYMPUS IMAGING CORP. E-M10,2017-06-13 15:03:43 +0900,1600,1/40,+1,11.0,OLYMPUS M.14-150mm F4.0-5.6 II,Auto,300 mm
2373,CSqzG,https://find47.jp/ja/i/CSqzG,https://find47.jp/en/i/CSqzG,https://find47.jp/ja/i/CSqzG/image_file,https://find47.jp/ja/i/CSqzG/image_file?type=thumb,紫陽花,hydrangea Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,37,662,E91396522614436644,OLYMPUS CORPORATION E-M1MarkII,2020-06-07 10:41:13 +0900,200,1/1250,0,4.0,OLYMPUS M.12-100mm F4.0,Auto,200 mm
2374,HE29L,https://find47.jp/ja/i/HE29L,https://find47.jp/en/i/HE29L,https://find47.jp/ja/i/HE29L/image_file,https://find47.jp/ja/i/HE29L/image_file?type=thumb,紫陽花,hydrangea Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,31,683,E91396522476627778,OLYMPUS CORPORATION E-M1MarkII,2020-06-07 10:00:48 +0900,200,1/500,0,4.0,OLYMPUS M.12-100mm F4.0,Auto,200 mm
2375,sSLLz,https://find47.jp/ja/i/sSLLz,https://find47.jp/en/i/sSLLz,https://find47.jp/ja/i/sSLLz/image_file,https://find47.jp/ja/i/sSLLz/image_file?type=thumb,紫陽花,hydrangea Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,25,653,E91396522776381742,OLYMPUS CORPORATION E-M1MarkII,2020-06-11 13:56:58 +0900,320,1/250,-0.3,4.6,LUMIX G VARIO 100-300/F4.0-5.6II,Auto,324 mm
2376,gVdSv,https://find47.jp/ja/i/gVdSv,https://find47.jp/en/i/gVdSv,https://find47.jp/ja/i/gVdSv/image_file,https://find47.jp/ja/i/gVdSv/image_file?type=thumb,梅雨, rainy season Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,49,664,E91396248582388555,OLYMPUS IMAGING CORP. E-M10,2017-06-13 14:55:55 +0900,1600,1/200,0.7,9.0,OLYMPUS M.14-150mm F4.0-5.6 II,Auto,300 mm
2378,U0tng,https://find47.jp/ja/i/U0tng,https://find47.jp/en/i/U0tng,https://find47.jp/ja/i/U0tng/image_file,https://find47.jp/ja/i/U0tng/image_file?type=thumb,6月,June Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,potw,125,767,E91396248582388555,OLYMPUS IMAGING CORP. E-M10,2017-06-13 15:05:03 +0900,1000,1/200,+1,8.0,OLYMPUS M.14-150mm F4.0-5.6 II,Auto,200 mm
2379,aYYmZ,https://find47.jp/ja/i/aYYmZ,https://find47.jp/en/i/aYYmZ,https://find47.jp/ja/i/aYYmZ/image_file,https://find47.jp/ja/i/aYYmZ/image_file?type=thumb,6月の木漏れ日, Sunbeams in June Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,41,655,E91396248378631311,OLYMPUS IMAGING CORP. E-M10,2016-06-26 14:49:14 +0900,1250,1/2500,0,7.1,OLYMPUS M.40-150mm F4.0-5.6 R,Auto,90 mm
2380,Ajeg0,https://find47.jp/ja/i/Ajeg0,https://find47.jp/en/i/Ajeg0,https://find47.jp/ja/i/Ajeg0/image_file,https://find47.jp/ja/i/Ajeg0/image_file?type=thumb,浄智寺,Jochi-ji Temple Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,150,724,E91396248524858885,OLYMPUS IMAGING CORP. E-M10,2016-06-12 16:14:12 +0900,1250,1/500,-1.3,4.5,OLYMPUS M.40-150mm F4.0-5.6 R,Auto,106 mm
2381,VH71n,https://find47.jp/ja/i/VH71n,https://find47.jp/en/i/VH71n,https://find47.jp/ja/i/VH71n/image_file,https://find47.jp/ja/i/VH71n/image_file?type=thumb,円覚寺,engaku-ji Temple Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,67,698,E91396248582388555,OLYMPUS IMAGING CORP. E-M10,2016-06-12 15:18:26 +0900,1250,1/500,-0.7,4.0,OLYMPUS M.40-150mm F4.0-5.6 R,Auto,80 mm
2434,SDy00,https://find47.jp/ja/i/SDy00,https://find47.jp/en/i/SDy00,https://find47.jp/ja/i/SDy00/image_file,https://find47.jp/ja/i/SDy00/image_file?type=thumb,湘南の海, Shonan sea Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,potw,166,766,E91396244424618631,OLYMPUS IMAGING CORP. E-M10,2016-10-12 14:10:56 +0900,1250,1/1600,0.7,22.0,OLYMPUS M.14-150mm F4.0-5.6 II,Auto,300 mm
2435,DEZ5Q,https://find47.jp/ja/i/DEZ5Q,https://find47.jp/en/i/DEZ5Q,https://find47.jp/ja/i/DEZ5Q/image_file,https://find47.jp/ja/i/DEZ5Q/image_file?type=thumb,トンネルの向こう側, The other side of the tunnel Kanagawa,14,神奈川県,Kanagawa,tunafish,tunafish,https://app.find47.jp/ja/u/iWUaB,https://app.find47.jp/en/u/iWUaB,https://creativecommons.org/licenses/by/4.0/,,162,754,E91396245371937963,OLYMPUS CORPORATION E-M1MarkII,2018-05-27 14:52:53 +0900,200,1/1000,0.3,4.0,OLYMPUS M.12-100mm F4.0,Auto,132 mm
2558,GWMrJ,https://find47.jp/ja/i/GWMrJ,https://find47.jp/en/i/GWMrJ,https://find47.jp/ja/i/GWMrJ/image_file,https://find47.jp/ja/i/GWMrJ/image_file?type=thumb,横浜　買い物帰り,Way home Kanagawa,14,神奈川県,Kanagawa,yummy,yummy,https://app.find47.jp/ja/u/2XYWK,https://app.find47.jp/en/u/2XYWK,https://creativecommons.org/licenses/by/4.0/,potw,110,619,E91396287974368111,samsung SCV38,2020-04-05 17:41:27 +0900,50,1/391,0,2.4,,Auto,26 mm
2825,2Aoe7,https://find47.jp/ja/i/2Aoe7,https://find47.jp/en/i/2Aoe7,https://find47.jp/ja/i/2Aoe7/image_file,https://find47.jp/ja/i/2Aoe7/image_file?type=thumb,海の記憶,memories of the sea Kanagawa,14,神奈川県,Kanagawa,misakihanazuka,misakihanazuka,https://app.find47.jp/ja/u/rTS29,https://app.find47.jp/en/u/rTS29,https://creativecommons.org/licenses/by/4.0/,,69,351,E91393887993341648,Apple iPhone 11,2020-09-20 15:34:15 +0900,250,1/60,0,1.8,Apple iPhone 11 back dual wide camera 4.25mm f/1.8,Auto,26 mm
2869,CKK7d,https://find47.jp/ja/i/CKK7d,https://find47.jp/en/i/CKK7d,https://find47.jp/ja/i/CKK7d/image_file,https://find47.jp/ja/i/CKK7d/image_file?type=thumb,湘南の朝活,Life scenery of Shonan in morning Kanagawa,14,神奈川県,Kanagawa,Makoto_Lab,Makoto_Lab,https://app.find47.jp/ja/u/GEfec,https://app.find47.jp/en/u/GEfec,https://creativecommons.org/licenses/by/4.0/,,66,462,E91396164759967882,Canon Canon EOS 9000D,2019-03-13 06:52:26 +0900,100,1/1250,+1/3,5.6,EF-S55-250mm f/4-5.6 IS STM,Daylight,149mm
2872,7zAXS,https://find47.jp/ja/i/7zAXS,https://find47.jp/en/i/7zAXS,https://find47.jp/ja/i/7zAXS/image_file,https://find47.jp/ja/i/7zAXS/image_file?type=thumb,黄昏る湘南の海辺,Shonan seaside at twilight Kanagawa,14,神奈川県,Kanagawa,Makoto_Lab,Makoto_Lab,https://app.find47.jp/ja/u/GEfec,https://app.find47.jp/en/u/GEfec,https://creativecommons.org/licenses/by/4.0/,,49,466,E91396164881431756,Canon Canon EOS 9000D,2019-09-19 17:15:22 +0900,400,1/800,0,8.0,EF-S55-250mm f/4-5.6 IS STM,Cloudy,121mm
2873,QlYoz,https://find47.jp/ja/i/QlYoz,https://find47.jp/en/i/QlYoz,https://find47.jp/ja/i/QlYoz/image_file,https://find47.jp/ja/i/QlYoz/image_file?type=thumb,夕陽に染まる相模湾,Sagami Bay dyed in the setting sun Kanagawa,14,神奈川県,Kanagawa,Makoto_Lab,Makoto_Lab,https://app.find47.jp/ja/u/GEfec,https://app.find47.jp/en/u/GEfec,https://creativecommons.org/licenses/by/4.0/,,54,445,E91396165352919866,Canon Canon EOS 9000D,2019-11-02 16:36:47 +0900,100,1/400,0,8.0,EF-S55-250mm f/4-5.6 IS STM,Cloudy,152mm
2875,FMDgF,https://find47.jp/ja/i/FMDgF,https://find47.jp/en/i/FMDgF,https://find47.jp/ja/i/FMDgF/image_file,https://find47.jp/ja/i/FMDgF/image_file?type=thumb,多摩丘陵の夜景,Night view of Tama Hills Kanagawa,14,神奈川県,Kanagawa,Makoto_Lab,Makoto_Lab,https://app.find47.jp/ja/u/GEfec,https://app.find47.jp/en/u/GEfec,https://creativecommons.org/licenses/by/4.0/,,73,485,E91396492715711627,Canon Canon EOS 9000D,2019-11-12 17:26:26 +0900,100,13,0,8.0,EF-S18-55mm f/4-5.6 IS STM,,18mm
3061,SOXFE,https://find47.jp/ja/i/SOXFE,https://find47.jp/en/i/SOXFE,https://find47.jp/ja/i/SOXFE/image_file,https://find47.jp/ja/i/SOXFE/image_file?type=thumb,帰り道,Orange Road Kanagawa,14,神奈川県,Kanagawa,F_Photo,F_Photo,https://app.find47.jp/ja/u/5kBeN,https://app.find47.jp/en/u/5kBeN,https://creativecommons.org/licenses/by/4.0/,,80,301,E91396436622158322,SONY ILCE-7RM2,2020-11-14 16:46:58 +0900,100,1/100,0,4.0,Canon 50mm F1.8 STM,Auto,50 mm
3083,HOJQb,https://find47.jp/ja/i/HOJQb,https://find47.jp/en/i/HOJQb,https://find47.jp/ja/i/HOJQb/image_file,https://find47.jp/ja/i/HOJQb/image_file?type=thumb,灯り,Lamp Kanagawa,14,神奈川県,Kanagawa,F_Photo,F_Photo,https://app.find47.jp/ja/u/5kBeN,https://app.find47.jp/en/u/5kBeN,https://creativecommons.org/licenses/by/4.0/,,137,310,E91395399792538823,SONY ILCE-7RM2,2020-11-21 18:31:35 +0900,800,1,0,8.0,FE 16-35mm F4 ZA OSS,Auto,25 mm
3098,n9IbV,https://find47.jp/ja/i/n9IbV,https://find47.jp/en/i/n9IbV,https://find47.jp/ja/i/n9IbV/image_file,https://find47.jp/ja/i/n9IbV/image_file?type=thumb,初日の出,New Year's Sunrise  Kanagawa,14,神奈川県,Kanagawa,Ayumu,Ayumu,https://app.find47.jp/ja/u/Pi00k,https://app.find47.jp/en/u/Pi00k,https://creativecommons.org/licenses/by/4.0/,,158,293,E91396166462521576,SONY ILCE-7M3,2020-01-01 07:21:46 +0900,640,1/400,0,20.0,E 28-75mm F2.8-2.8,Auto,64 mm
3330,2bA0A,https://find47.jp/ja/i/2bA0A,https://find47.jp/en/i/2bA0A,https://find47.jp/ja/i/2bA0A/image_file,https://find47.jp/ja/i/2bA0A/image_file?type=thumb,横浜の夜景,Yokohama night view Kanagawa,14,神奈川県,Kanagawa,rururukiri,rururukiri,https://app.find47.jp/ja/u/CaVGv,https://app.find47.jp/en/u/CaVGv,https://creativecommons.org/licenses/by/4.0/,,53,131,E91396523487125825,OLYMPUS CORPORATION E-M1MarkIII,2021-01-02 17:13:09 +0900,64,4,0,10.0,OLYMPUS M.12-40mm F2.8,Manual,
3462,Rosyx,https://find47.jp/ja/i/Rosyx,https://find47.jp/en/i/Rosyx,https://find47.jp/ja/i/Rosyx/image_file,https://find47.jp/ja/i/Rosyx/image_file?type=thumb,晴れるよ,*The Sun's Coming Out* Kanagawa,14,神奈川県,Kanagawa,F_Photo,F_Photo,https://app.find47.jp/ja/u/5kBeN,https://app.find47.jp/en/u/5kBeN,https://creativecommons.org/licenses/by/4.0/,,67,36,E91395623852916236,SONY ILCE-7RM2,2021-05-03 16:25:15 +0900,100,1/500,0,11.0,FE 16-35mm F4 ZA OSS,Auto,27 mm
3612,Fmkgu,https://find47.jp/ja/i/Fmkgu,https://find47.jp/en/i/Fmkgu,https://find47.jp/ja/i/Fmkgu/image_file,https://find47.jp/ja/i/Fmkgu/image_file?type=thumb,さぁ、夏だ！！,Come on!!Summer!! Kanagawa,14,神奈川県,Kanagawa,F_Photo,F_Photo,https://app.find47.jp/ja/u/5kBeN,https://app.find47.jp/en/u/5kBeN,https://creativecommons.org/licenses/by/4.0/,potw,126,95,E91396436936233616,SONY ILCE-7RM2,2021-07-25 12:28:03 +0900,100,1/500,0,,----,Auto,
3637,MMy6N,https://find47.jp/ja/i/MMy6N,https://find47.jp/en/i/MMy6N,https://find47.jp/ja/i/MMy6N/image_file,https://find47.jp/ja/i/MMy6N/image_file?type=thumb,夜更かし,The night owl Kanagawa,14,神奈川県,Kanagawa,F_Photo,F_Photo,https://app.find47.jp/ja/u/5kBeN,https://app.find47.jp/en/u/5kBeN,https://creativecommons.org/licenses/by/4.0/,,67,22,E91396528754644698,SONY ILCE-7RM2,2021-08-09 19:50:55 +0900,100,8,0,11.0,DT 50mm F1.8 SAM,Auto,50 mm
3734,y9nX0,https://find47.jp/ja/i/y9nX0,https://find47.jp/en/i/y9nX0,https://find47.jp/ja/i/y9nX0/image_file,https://find47.jp/ja/i/y9nX0/image_file?type=thumb,象徴,Symbol Kanagawa,14,神奈川県,Kanagawa,M-eito,M-eito,https://app.find47.jp/ja/u/sNgiQ,https://app.find47.jp/en/u/sNgiQ,https://creativecommons.org/licenses/by/4.0/,,38,6,E91395233947797968,sony a7r3,2018/11,100,250,0,f11,ZEISS Batis 2/25,4800K,25mm
3779,pLKaR,https://find47.jp/ja/i/pLKaR,https://find47.jp/en/i/pLKaR,https://find47.jp/ja/i/pLKaR/image_file,https://find47.jp/ja/i/pLKaR/image_file?type=thumb,やさしい朝,The flesh morning Kanagawa,14,神奈川県,Kanagawa,F_Photo,F_Photo,https://app.find47.jp/ja/u/5kBeN,https://app.find47.jp/en/u/5kBeN,https://creativecommons.org/licenses/by/4.0/,,12,94,E91396528754618793,SONY ILCE-7RM2,2021-10-24 08:49:24 +0900,100,1/45,0,16.0,FE 16-35mm F4 ZA OSS,Auto,24 mm
3980,zOMhG,https://find47.jp/ja/i/zOMhG,https://find47.jp/en/i/zOMhG,https://find47.jp/ja/i/zOMhG/image_file,https://find47.jp/ja/i/zOMhG/image_file?type=thumb,紫陽花,AJISAI Kanagawa,14,神奈川県,Kanagawa,yaaaaa,yaaaaa,https://app.find47.jp/ja/u/ftl0R,https://app.find47.jp/en/u/ftl0R,https://creativecommons.org/licenses/by/4.0/,potw,0,3,E91395329424935454,Canon Canon EOS Kiss X9i,2021-06-10 16:02:21 +0900,100,1/100,0,6.3,EF70-200mm f/2.8L USM,Daylight,
3981,oKIQk,https://find47.jp/ja/i/oKIQk,https://find47.jp/en/i/oKIQk,https://find47.jp/ja/i/oKIQk/image_file,https://find47.jp/ja/i/oKIQk/image_file?type=thumb,紫陽花,AJISAI Kanagawa,14,神奈川県,Kanagawa,yaaaaa,yaaaaa,https://app.find47.jp/ja/u/ftl0R,https://app.find47.jp/en/u/ftl0R,https://creativecommons.org/licenses/by/4.0/,,0,2,E91395358445843721,Canon Canon EOS Kiss X9i,2021-06-20 14:44:09 +0900,100,1/60,0,5.6,EF70-200mm f/2.8L USM,Daylight,
3982,wYizZ,https://find47.jp/ja/i/wYizZ,https://find47.jp/en/i/wYizZ,https://find47.jp/ja/i/wYizZ/image_file,https://find47.jp/ja/i/wYizZ/image_file?type=thumb,紫陽花,AJISAI Kanagawa,14,神奈川県,Kanagawa,yaaaaa,yaaaaa,https://app.find47.jp/ja/u/ftl0R,https://app.find47.jp/en/u/ftl0R,https://creativecommons.org/licenses/by/4.0/,,0,3,E91395358445843721,Canon Canon EOS Kiss X9i,2021-06-20 16:06:15 +0900,100,1/100,0,7.1,EF70-200mm f/2.8L USM,Daylight,
