id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
2331,zJKU1,https://find47.jp/ja/i/zJKU1,https://find47.jp/en/i/zJKU1,https://find47.jp/ja/i/zJKU1/image_file,https://find47.jp/ja/i/zJKU1/image_file?type=thumb,霧の瀬戸内海,Misty Seto Inland Sea Kagawa,37,香川県,Kagawa,overtimes,overtimes,https://app.find47.jp/ja/u/S98u3,https://app.find47.jp/en/u/S98u3,https://creativecommons.org/licenses/by/4.0/,,85,972,E91347973241988856,Apple iPhone XR,2020-05-26 17:44:19 +0900,25,1/1689,0,1.8,Apple iPhone XR back camera 4.25mm f/1.8,Auto,26 mm
2437,D7HdH,https://find47.jp/ja/i/D7HdH,https://find47.jp/en/i/D7HdH,https://find47.jp/ja/i/D7HdH/image_file,https://find47.jp/ja/i/D7HdH/image_file?type=thumb,玉藻公園（高松城）,Takamatsujyou Kagawa,37,香川県,Kagawa,overtimes,overtimes,https://app.find47.jp/ja/u/S98u3,https://app.find47.jp/en/u/S98u3,https://creativecommons.org/licenses/by/4.0/,,132,852,E91347969482652868,NIKON CORPORATION NIKON D2X,2020-06-26 16:18:21 +0900,100,1/250,-1,5.6,AF Zoom-Nikkor 75-300mm f/4.5-5.6,Auto,112 mm
2674,bvFqP,https://find47.jp/ja/i/bvFqP,https://find47.jp/en/i/bvFqP,https://find47.jp/ja/i/bvFqP/image_file,https://find47.jp/ja/i/bvFqP/image_file?type=thumb,讃岐富士（飯野山）,Iinoyama Kagawa,37,香川県,Kagawa,overtimes,overtimes,https://app.find47.jp/ja/u/S98u3,https://app.find47.jp/en/u/S98u3,https://creativecommons.org/licenses/by/4.0/,,51,570,E91347917941833749,PENTAX PENTAX K-30,2020-08-23 17:53:14 +0900,200,1/800,0,8.0,smc PENTAX-DA 50-200mm F4-5.6 ED WR,Auto,75 mm
2676,qMaCC,https://find47.jp/ja/i/qMaCC,https://find47.jp/en/i/qMaCC,https://find47.jp/ja/i/qMaCC/image_file,https://find47.jp/ja/i/qMaCC/image_file?type=thumb,栗林公園…,Ritsurin Garden... Kagawa,37,香川県,Kagawa,Charlie_or_Y-N,Charlie_or_Y-N,https://app.find47.jp/ja/u/VNeMl,https://app.find47.jp/en/u/VNeMl,https://creativecommons.org/licenses/by/4.0/,,142,636,E91347965961938475,X100F,2020-07-31 03:07:52 +0900,200,1/160,,8.0,,,
2723,3DIxJ,https://find47.jp/ja/i/3DIxJ,https://find47.jp/en/i/3DIxJ,https://find47.jp/ja/i/3DIxJ/image_file,https://find47.jp/ja/i/3DIxJ/image_file?type=thumb,香川　高松市　栗林公園,Kagawa　Takamatsu city    Ritsurin　Garden Kagawa,37,香川県,Kagawa,T-KIMURA,T-KIMURA,https://app.find47.jp/ja/u/ugvpk,https://app.find47.jp/en/u/ugvpk,https://creativecommons.org/licenses/by/4.0/,,68,567,E91347965961938475,Canon Canon EOS 7D,2019-08-23 07:32:57 +0900,320,1/125,0,5.0,EF-S17-85mm f/4-5.6 IS USM,Auto,
3106,fU3gR,https://find47.jp/ja/i/fU3gR,https://find47.jp/en/i/fU3gR,https://find47.jp/ja/i/fU3gR/image_file,https://find47.jp/ja/i/fU3gR/image_file?type=thumb,津田の松原,Tsudanomatsubara Kagawa,37,香川県,Kagawa,overtimes,overtimes,https://app.find47.jp/ja/u/S98u3,https://app.find47.jp/en/u/S98u3,https://creativecommons.org/licenses/by/4.0/,,62,304,E91348761293291464,NIKON CORPORATION NIKON D2X,2020-12-05 15:02:41 +0900,100,1/160,-1,6.3,AF-S DX Nikkor 35mm f/1.8G,Auto,52 mm
3551,AzeN1,https://find47.jp/ja/i/AzeN1,https://find47.jp/en/i/AzeN1,https://find47.jp/ja/i/AzeN1/image_file,https://find47.jp/ja/i/AzeN1/image_file?type=thumb,第82番札所 青峰山 千手院 根香寺,negoro-ji Temple Kagawa,37,香川県,Kagawa,overtimes,overtimes,https://app.find47.jp/ja/u/S98u3,https://app.find47.jp/en/u/S98u3,https://creativecommons.org/licenses/by/4.0/,,46,34,E91347958623815718,Apple iPhone 12 Pro Max,2021-06-23 13:18:38 +0900,250,1/121,0,2.4,Apple iPhone 12 Pro Max back triple camera 1.54mm f/2.4,Auto,13 mm
3598,RmWIs,https://find47.jp/ja/i/RmWIs,https://find47.jp/en/i/RmWIs,https://find47.jp/ja/i/RmWIs/image_file,https://find47.jp/ja/i/RmWIs/image_file?type=thumb,春風の抜ける参道,A gate through which the wind of spring passes Kagawa,37,香川県,Kagawa,m_someya,m_someya,https://app.find47.jp/ja/u/avzzG,https://app.find47.jp/en/u/avzzG,https://creativecommons.org/licenses/by/4.0/,,72,43,E91347599559133235,Canon Canon EOS 7D,2021-04-09 15:29:17 +0900,100,1/400,0,2.8,EF24-70mm f/2.8L II USM,Auto,
3636,fsVWr,https://find47.jp/ja/i/fsVWr,https://find47.jp/en/i/fsVWr,https://find47.jp/ja/i/fsVWr/image_file,https://find47.jp/ja/i/fsVWr/image_file?type=thumb,止まれじゃなくてゆずれ？！,intersection Kagawa,37,香川県,Kagawa,0313YS,0313YS,https://app.find47.jp/ja/u/CrnA3,https://app.find47.jp/en/u/CrnA3,https://creativecommons.org/licenses/by/4.0/,,52,26,E91347863544642735,SONY ILCE-7M2,2021-07-31 14:46:00 +0900,100,1/200,0.7,9.0,E 28-200mm F2.8-5.6 A071,Auto,93 mm
4071,we3S0,https://find47.jp/ja/i/we3S0,https://find47.jp/en/i/we3S0,https://find47.jp/ja/i/we3S0/image_file,https://find47.jp/ja/i/we3S0/image_file?type=thumb,大串自然公園,oogushi park Kagawa,37,香川県,Kagawa,overtimes,overtimes,https://app.find47.jp/ja/u/S98u3,https://app.find47.jp/en/u/S98u3,https://creativecommons.org/licenses/by/4.0/,,7,0,E91348782361128491,Canon Canon EOS 5D,2022-04-08 14:35:08 +0900,200,1/320,-2,11.0,EF28-105mm f/3.5-4.5 USM,Auto,
4081,qggFn,https://find47.jp/ja/i/qggFn,https://find47.jp/en/i/qggFn,https://find47.jp/ja/i/qggFn/image_file,https://find47.jp/ja/i/qggFn/image_file?type=thumb,朝霧の後の津島神社,Tsushima Shrine after the morningfog Kagawa,37,香川県,Kagawa,overtimes,overtimes,https://app.find47.jp/ja/u/S98u3,https://app.find47.jp/en/u/S98u3,https://creativecommons.org/licenses/by/4.0/,,7,2,E91347825569945191,SIGMA SIGMA DP1X,2022-04-13 11:04:25 +0900,50,1/1000,0.3,4.0,16.6mm F4,Auto,28 mm
4418,MMhWy,https://find47.jp/ja/i/MMhWy,https://find47.jp/en/i/MMhWy,https://find47.jp/ja/i/MMhWy/image_file,https://find47.jp/ja/i/MMhWy/image_file?type=thumb,大窪寺,Okuboji Temple Kagawa,37,香川県,Kagawa,Nakai_Chan,Nakai_Chan,https://app.find47.jp/ja/u/Ie6hl,https://app.find47.jp/en/u/Ie6hl,https://creativecommons.org/licenses/by/4.0/,,25,11,E91348488928977912,Canon Canon EOS KISS M,2020-09-18 16:28:26 +0900,1000,1/60,0,4.5,EF-M11-22mm f/4-5.6 IS STM,Auto,
