id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
66,LXi2g,https://find47.jp/ja/i/LXi2g,https://find47.jp/en/i/LXi2g,https://find47.jp/ja/i/LXi2g/image_file,https://find47.jp/ja/i/LXi2g/image_file?type=thumb,国賀海岸,Kuniga Beach Shimane,32,島根県,Shimane,スタジオ・フェイス,STUDIO FACE,,,https://creativecommons.org/licenses/by/4.0/,,957,5908,E91299282298718767,,,,,,,,,
67,Z5j3N,https://find47.jp/ja/i/Z5j3N,https://find47.jp/en/i/Z5j3N,https://find47.jp/ja/i/Z5j3N/image_file,https://find47.jp/ja/i/Z5j3N/image_file?type=thumb,出雲日御碕灯台,Izumohinomisaki Lighthouse Shimane,32,島根県,Shimane,スタジオ・フェイス,STUDIO FACE,,,https://creativecommons.org/licenses/by/4.0/,,594,3647,E91296412214774458,,,,,,,,,
68,xBOIF,https://find47.jp/ja/i/xBOIF,https://find47.jp/en/i/xBOIF,https://find47.jp/ja/i/xBOIF/image_file,https://find47.jp/ja/i/xBOIF/image_file?type=thumb,松江城,Matsue Castle Shimane,32,島根県,Shimane,島根県,Shimane Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,867,4354,E91296535671686371,,,,,,,,,
119,9zrXH,https://find47.jp/ja/i/9zrXH,https://find47.jp/en/i/9zrXH,https://find47.jp/ja/i/9zrXH/image_file,https://find47.jp/ja/i/9zrXH/image_file?type=thumb,赤川ホタル,Luciola Shimane,32,島根県,Shimane,村上 誠,MAKOTO MURAKAMI,,,https://creativecommons.org/licenses/by/4.0/,,1229,2509,E91296259114497438,,,,,,,,,
120,bzCwS,https://find47.jp/ja/i/bzCwS,https://find47.jp/en/i/bzCwS,https://find47.jp/ja/i/bzCwS/image_file,https://find47.jp/ja/i/bzCwS/image_file?type=thumb,八重滝,Yaedaki Fall Shimane,32,島根県,Shimane,村上 誠,MAKOTO MURAKAMI,,,https://creativecommons.org/licenses/by/4.0/,,1013,3973,E91293795961335518,,,,,,,,,
121,HY5fQ,https://find47.jp/ja/i/HY5fQ,https://find47.jp/en/i/HY5fQ,https://find47.jp/ja/i/HY5fQ/image_file,https://find47.jp/ja/i/HY5fQ/image_file?type=thumb,宍道湖,Lake Shinji Shimane,32,島根県,Shimane,島根県,Shimane Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,820,2130,E91296532869346769,,,,,,,,,
122,ThJs8,https://find47.jp/ja/i/ThJs8,https://find47.jp/en/i/ThJs8,https://find47.jp/ja/i/ThJs8/image_file,https://find47.jp/ja/i/ThJs8/image_file?type=thumb,国賀海岸（赤尾展望台）,Kuniga Coast (Akao Lookout) Shimane,32,島根県,Shimane,スタジオ・フェイス,STUDIO FACE,,,https://creativecommons.org/licenses/by/4.0/,,320,3190,E91299258872185464,,,,,,,,,
123,b8GGz,https://find47.jp/ja/i/b8GGz,https://find47.jp/en/i/b8GGz,https://find47.jp/ja/i/b8GGz/image_file,https://find47.jp/ja/i/b8GGz/image_file?type=thumb,隠岐モーモードーム,Oki Momo Dome Shimane,32,島根県,Shimane,スタジオ・フェイス,STUDIO FACE,,,https://creativecommons.org/licenses/by/4.0/,,496,2539,E91299636749416854,,,,,,,,,
174,WCr2y,https://find47.jp/ja/i/WCr2y,https://find47.jp/en/i/WCr2y,https://find47.jp/ja/i/WCr2y/image_file,https://find47.jp/ja/i/WCr2y/image_file?type=thumb,松江水郷祭 大輪,fire works Shimane,32,島根県,Shimane,taka14,taka14,https://app.find47.jp/ja/u/xAcoR,https://app.find47.jp/en/u/xAcoR,https://creativecommons.org/licenses/by/4.0/,potw,1012,2531,E91296535298534448,,2017-08-05 20:39:37 +0900,0,0,,0,,,
260,nVsgK,https://find47.jp/ja/i/nVsgK,https://find47.jp/en/i/nVsgK,https://find47.jp/ja/i/nVsgK/image_file,https://find47.jp/ja/i/nVsgK/image_file?type=thumb,出雲神楽,izumo kagura Shimane,32,島根県,Shimane,iku,iku,https://app.find47.jp/ja/u/CqO34,https://app.find47.jp/en/u/CqO34,https://creativecommons.org/licenses/by/4.0/,,669,1754,E91296184872518261,Canon Canon EOS 50D,2010-05-03 14:15:21 +0900,160,1/250,0,5.6,,Auto,
297,fjfgv,https://find47.jp/ja/i/fjfgv,https://find47.jp/en/i/fjfgv,https://find47.jp/ja/i/fjfgv/image_file,https://find47.jp/ja/i/fjfgv/image_file?type=thumb,月照寺,gesshou-ji Shimane,32,島根県,Shimane,iku,iku,https://app.find47.jp/ja/u/CqO34,https://app.find47.jp/en/u/CqO34,https://creativecommons.org/licenses/by/4.0/,,756,1732,E91296535439783385,Canon Canon EOS 50D,2014-08-14 14:13:34 +0900,320,1/125,-4/3,7.1,EF-S18-200mm f/3.5-5.6 IS,Auto,
1549,OqRSn,https://find47.jp/ja/i/OqRSn,https://find47.jp/en/i/OqRSn,https://find47.jp/ja/i/OqRSn/image_file,https://find47.jp/ja/i/OqRSn/image_file?type=thumb,宍道湖   湖畔での夕景,Evening scene at the shores of Shinji Lake  Shimane,32,島根県,Shimane,yogiyogi,yogiyogi,https://app.find47.jp/ja/u/gY7Ok,https://app.find47.jp/en/u/gY7Ok,https://creativecommons.org/licenses/by/4.0/,potw,398,1978,E91296532869643443,SONY ILCE-6000,2019-05-11 19:41:05 +0900,100,8,0,7.1,E PZ 16-50mm F3.5-5.6 OSS,Manual,37 mm
1706,MN8Wu,https://find47.jp/ja/i/MN8Wu,https://find47.jp/en/i/MN8Wu,https://find47.jp/ja/i/MN8Wu/image_file,https://find47.jp/ja/i/MN8Wu/image_file?type=thumb,宇津井駅前,Utsui Station Shimane,32,島根県,Shimane,tanaka,tanaka,https://app.find47.jp/ja/u/8h2MJ,https://app.find47.jp/en/u/8h2MJ,https://creativecommons.org/licenses/by/4.0/,,115,1480,E91293475844583471,DJI FC6310,2018-02-11 12:32:27 +0900,400,1/200,0,9.0,,Auto,24 mm
1721,ziV4f,https://find47.jp/ja/i/ziV4f,https://find47.jp/en/i/ziV4f,https://find47.jp/ja/i/ziV4f/image_file,https://find47.jp/ja/i/ziV4f/image_file?type=thumb,大根島の廃船,Daikon Island abandoned ship. Shimane,32,島根県,Shimane,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,qa,756,1952,E91296619347155525,SONY ILCA-77M2,2019-08-11 15:25:28 +0900,100,48,0,7.1,DT 16-50mm F2.8 SSM,Daylight,52 mm
1768,etqLY,https://find47.jp/ja/i/etqLY,https://find47.jp/en/i/etqLY,https://find47.jp/ja/i/etqLY/image_file,https://find47.jp/ja/i/etqLY/image_file?type=thumb,由志園（牡丹の里）,Yushien Shimane,32,島根県,Shimane,tanaka,tanaka,https://app.find47.jp/ja/u/8h2MJ,https://app.find47.jp/en/u/8h2MJ,https://creativecommons.org/licenses/by/4.0/,potw,302,1866,E91296627165168424,SONY ILCE-7M3,2019-05-02 09:53:37 +0900,100,1/320,0,5.6,FE 70-200mm F4 G OSS,Auto,200 mm
2777,60OiE,https://find47.jp/ja/i/60OiE,https://find47.jp/en/i/60OiE,https://find47.jp/ja/i/60OiE/image_file,https://find47.jp/ja/i/60OiE/image_file?type=thumb,島根　足立美術館の日本庭園,shimane   Japanese garden in Adachi Musium of Art Shimane,32,島根県,Shimane,T-KIMURA,T-KIMURA,https://app.find47.jp/ja/u/ugvpk,https://app.find47.jp/en/u/ugvpk,https://creativecommons.org/licenses/by/4.0/,,109,313,E91296382777841491,Canon Canon EOS 20D,2006-05-17 09:26:12 +0900,100,1/100,0,7.1,,Auto,
3705,li5GC,https://find47.jp/ja/i/li5GC,https://find47.jp/en/i/li5GC,https://find47.jp/ja/i/li5GC/image_file,https://find47.jp/ja/i/li5GC/image_file?type=thumb,浜田市　ニノ瀧,Hamada City Nino Waterfall Shimane,32,島根県,Shimane,mkt,mkt,https://app.find47.jp/ja/u/9zWD1,https://app.find47.jp/en/u/9zWD1,https://creativecommons.org/licenses/by/4.0/,,144,198,E91292493389263572,SONY ILCE-7M3,2021-09-06 02:03:07 +0900,50,1/8,0,4.0,FE 50mm F1.4 ZA,Manual,50 mm
3727,jR8iU,https://find47.jp/ja/i/jR8iU,https://find47.jp/en/i/jR8iU,https://find47.jp/ja/i/jR8iU/image_file,https://find47.jp/ja/i/jR8iU/image_file?type=thumb,浜田市　幻の「広浜鉄道今福線」の遺構,Kouhin railroad Imafuku line of illusion Shimane,32,島根県,Shimane,mkt,mkt,https://app.find47.jp/ja/u/9zWD1,https://app.find47.jp/en/u/9zWD1,https://creativecommons.org/licenses/by/4.0/,,43,61,E91292579318243954,SONY ILCE-7M3,2021-09-24 23:31:39 +0900,50,1/400,0,4.0,E 28-75mm F2.8-2.8,Manual,28 mm
3755,Z3rV1,https://find47.jp/ja/i/Z3rV1,https://find47.jp/en/i/Z3rV1,https://find47.jp/ja/i/Z3rV1/image_file,https://find47.jp/ja/i/Z3rV1/image_file?type=thumb,浜田マリン大橋,Hamada marine big bridge Shimane,32,島根県,Shimane,mkt,mkt,https://app.find47.jp/ja/u/9zWD1,https://app.find47.jp/en/u/9zWD1,https://creativecommons.org/licenses/by/4.0/,,8,6,E91292495644412572,SONY ILCE-7M3,2021-10-17 04:35:21 +0900,50,1/1000,0.3,2.8,FE 16-35mm F2.8 GM,Manual,16 mm
