id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
40,DCho6,https://find47.jp/ja/i/DCho6,https://find47.jp/en/i/DCho6,https://find47.jp/ja/i/DCho6/image_file,https://find47.jp/ja/i/DCho6/image_file?type=thumb,岐阜城,Gifu Castle Gifu,21,岐阜県,Gifu,岐阜市,Gifu City,,,https://creativecommons.org/licenses/by/4.0/,,1814,5627,E91385536361622732,,,,,,,,,
41,qqPLi,https://find47.jp/ja/i/qqPLi,https://find47.jp/en/i/qqPLi,https://find47.jp/ja/i/qqPLi/image_file,https://find47.jp/ja/i/qqPLi/image_file?type=thumb,国名勝おくのほそみちの風景地　大垣船町川湊（冬）,"Ogaki Funamachi River Port Site, the Final Destination of Basho's Journey in Winter, National Scenic Beauty Gifu",21,岐阜県,Gifu,大垣市,Ogaki City,,,https://creativecommons.org/licenses/by/4.0/,,1239,2698,E91385273283125849,,,,,,,,,
42,5Q7fV,https://find47.jp/ja/i/5Q7fV,https://find47.jp/en/i/5Q7fV,https://find47.jp/ja/i/5Q7fV/image_file,https://find47.jp/ja/i/5Q7fV/image_file?type=thumb,大垣まつり（夜）,A Night Scene from Ogaki Festival Gifu,21,岐阜県,Gifu,大垣市,Ogaki City,,,https://creativecommons.org/licenses/by/4.0/,,1109,2470,E91385273559289554,,,,,,,,,
43,fN2aQ,https://find47.jp/ja/i/fN2aQ,https://find47.jp/en/i/fN2aQ,https://find47.jp/ja/i/fN2aQ/image_file,https://find47.jp/ja/i/fN2aQ/image_file?type=thumb,大垣ひまわり畑（平町）,Ogaki Sunflower Field in Hira-machi Area Gifu,21,岐阜県,Gifu,大垣市,Ogaki City,,,https://creativecommons.org/licenses/by/4.0/,,2460,3617,E91385257865871326,,,,,,,,,
44,9mSd9,https://find47.jp/ja/i/9mSd9,https://find47.jp/en/i/9mSd9,https://find47.jp/ja/i/9mSd9/image_file,https://find47.jp/ja/i/9mSd9/image_file?type=thumb,市之倉さかづき美術館,Ichinokura Sakazuki Art Museum Gifu,21,岐阜県,Gifu,多治見市,Tajimi City,,,https://creativecommons.org/licenses/by/4.0/,,1657,5520,E91386154168245555,,,,,,,,,
45,6m3Zs,https://find47.jp/ja/i/6m3Zs,https://find47.jp/en/i/6m3Zs,https://find47.jp/ja/i/6m3Zs/image_file,https://find47.jp/ja/i/6m3Zs/image_file?type=thumb,小瀬・長良川河畔の夕暮れ,Twilight View of Oze-Nagara River Gifu,21,岐阜県,Gifu,関市,Seki City,,,https://creativecommons.org/licenses/by/4.0/,,503,2084,E91385627671463836,,,,,,,,,
498,vqLsw,https://find47.jp/ja/i/vqLsw,https://find47.jp/en/i/vqLsw,https://find47.jp/ja/i/vqLsw/image_file,https://find47.jp/ja/i/vqLsw/image_file?type=thumb,根尾谷の淡墨ザクラ,cherry blossoms in Gifu JAPAN Gifu,21,岐阜県,Gifu,Kenichi_Inagaki,Kenichi_Inagaki,https://app.find47.jp/ja/u/eQuxV,https://app.find47.jp/en/u/eQuxV,https://creativecommons.org/licenses/by/4.0/,potw,1833,4583,E91385576275894827,,,,,,,,,
594,ORpvF,https://find47.jp/ja/i/ORpvF,https://find47.jp/en/i/ORpvF,https://find47.jp/ja/i/ORpvF/image_file,https://find47.jp/ja/i/ORpvF/image_file?type=thumb,1300年の歴史,"""UKAI"" with more than a 1300 year history Gifu",21,岐阜県,Gifu,Kenichi_Inagaki,Kenichi_Inagaki,https://app.find47.jp/ja/u/eQuxV,https://app.find47.jp/en/u/eQuxV,https://creativecommons.org/licenses/by/4.0/,potw,481,3038,E91385533286179427,OLYMPUS IMAGING CORP. E-M5MarkII,2018-06-24 20:15:16 +0900,4000,1/80,0,2.8,OLYMPUS M.40-150mm F2.8,Auto,300 mm
792,1eeXx,https://find47.jp/ja/i/1eeXx,https://find47.jp/en/i/1eeXx,https://find47.jp/ja/i/1eeXx/image_file,https://find47.jp/ja/i/1eeXx/image_file?type=thumb,天空の要塞　ジャンダルム,Gendarme Gifu,21,岐阜県,Gifu,tsurutate,tsurutate,https://app.find47.jp/ja/u/vtPPM,https://app.find47.jp/en/u/vtPPM,https://creativecommons.org/licenses/by/4.0/,,311,1153,E91389539687887667,Apple iPhone 5s,2015-09-11 15:31:52 +0900,40,1/20833,0,2.2,Apple iPhone 5s back camera 4.15mm f/2.2,Auto,29 mm
1077,H4DNy,https://find47.jp/ja/i/H4DNy,https://find47.jp/en/i/H4DNy,https://find47.jp/ja/i/H4DNy/image_file,https://find47.jp/ja/i/H4DNy/image_file?type=thumb,冬の白川郷,Winter scene of Shirakawa-go Gifu,21,岐阜県,Gifu,Koichi_Hayakawa,Koichi_Hayakawa,https://app.find47.jp/ja/u/ZIyiS,https://app.find47.jp/en/u/ZIyiS,https://creativecommons.org/licenses/by/4.0/,,508,2711,E91388652137949237,Canon Canon EOS 80D,2019-01-22 17:28:58 +0900,200,1,+2/3,6.3,TAMRON 16-300mm F/3.5-6.3 Di II VC PZD B016,Auto,35mm
