id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
3275,uPBcs,https://find47.jp/ja/i/uPBcs,https://find47.jp/en/i/uPBcs,https://find47.jp/ja/i/uPBcs/image_file,https://find47.jp/ja/i/uPBcs/image_file?type=thumb,龍双ヶ滝,Ryuso Falls Fukui,18,福井県,Fukui,SHori,SHori,https://app.find47.jp/ja/u/OnRZG,https://app.find47.jp/en/u/OnRZG,https://creativecommons.org/licenses/by/4.0/,,137,281,E91385788892496262,SONY ILCE-7M3,2019-05-04 10:44:21 +0900,100,1/8,0,11.0,FE 24-105mm F4 G OSS,Manual,24 mm
3344,PZIvS,https://find47.jp/ja/i/PZIvS,https://find47.jp/en/i/PZIvS,https://find47.jp/ja/i/PZIvS/image_file,https://find47.jp/ja/i/PZIvS/image_file?type=thumb,瓜割の滝,Uriwari waterfall. Fukui,18,福井県,Fukui,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,,69,208,E91384515221221976,SONY ILCA-77M2,2021-03-13 06:25:30 +0900,200,10,0,9.0,DT 16-50mm F2.8 SSM,Manual,27 mm
3438,7XxOy,https://find47.jp/ja/i/7XxOy,https://find47.jp/en/i/7XxOy,https://find47.jp/ja/i/7XxOy/image_file,https://find47.jp/ja/i/7XxOy/image_file?type=thumb,弁天緑地,Bentenryokuchi Fukui,18,福井県,Fukui,SHori,SHori,https://app.find47.jp/ja/u/OnRZG,https://app.find47.jp/en/u/OnRZG,https://creativecommons.org/licenses/by/4.0/,,39,4,E91388165767697335,SONY ILCE-7M3,2021-04-03 10:43:12 +0900,100,1/1000,0,4.0,FE 24-105mm F4 G OSS,Manual,105 mm
3475,Q3fdQ,https://find47.jp/ja/i/Q3fdQ,https://find47.jp/en/i/Q3fdQ,https://find47.jp/ja/i/Q3fdQ/image_file,https://find47.jp/ja/i/Q3fdQ/image_file?type=thumb,水鏡,Water Reflections Fukui,18,福井県,Fukui,SHori,SHori,https://app.find47.jp/ja/u/OnRZG,https://app.find47.jp/en/u/OnRZG,https://creativecommons.org/licenses/by/4.0/,,108,39,E91388134678528288,SONY ILCE-7M3,,100,1/125,0,9.0,FE 12-24mm F4 G,Manual,13 mm
3730,AbYoD,https://find47.jp/ja/i/AbYoD,https://find47.jp/en/i/AbYoD,https://find47.jp/ja/i/AbYoD/image_file,https://find47.jp/ja/i/AbYoD/image_file?type=thumb,大野市,Ono City Fukui,18,福井県,Fukui,SHori,SHori,https://app.find47.jp/ja/u/OnRZG,https://app.find47.jp/en/u/OnRZG,https://creativecommons.org/licenses/by/4.0/,potw,54,147,E91388213187416157,SONY ILCE-7M3,,100,1/200,0,11.0,FE 24-105mm F4 G OSS,Manual,52 mm
3768,d2Hm2,https://find47.jp/ja/i/d2Hm2,https://find47.jp/en/i/d2Hm2,https://find47.jp/ja/i/d2Hm2/image_file,https://find47.jp/ja/i/d2Hm2/image_file?type=thumb,コスモス広苑,Cosmos Kouen Fukui,18,福井県,Fukui,SHori,SHori,https://app.find47.jp/ja/u/OnRZG,https://app.find47.jp/en/u/OnRZG,https://creativecommons.org/licenses/by/4.0/,,4,12,E91387385551842216,SONY ILCE-7M3,2021-10-23 14:21:11,100,1/400,,4.0,FE 24-105mm F4 G OSS,Manual,105 mm
3849,NghAs,https://find47.jp/ja/i/NghAs,https://find47.jp/en/i/NghAs,https://find47.jp/ja/i/NghAs/image_file,https://find47.jp/ja/i/NghAs/image_file?type=thumb,禅,Zen Fukui,18,福井県,Fukui,F_Photo,F_Photo,https://app.find47.jp/ja/u/5kBeN,https://app.find47.jp/en/u/5kBeN,https://creativecommons.org/licenses/by/4.0/,,0,9,E91388131866649153,SONY ILCE-7RM2,2021-12-31 12:39:51 +0900,100,1/8,0,4.0,FE 16-35mm F4 ZA OSS,Auto,17 mm
3850,h7FO2,https://find47.jp/ja/i/h7FO2,https://find47.jp/en/i/h7FO2,https://find47.jp/ja/i/h7FO2/image_file,https://find47.jp/ja/i/h7FO2/image_file?type=thumb,フリツモル,Pile up Fukui,18,福井県,Fukui,F_Photo,F_Photo,https://app.find47.jp/ja/u/5kBeN,https://app.find47.jp/en/u/5kBeN,https://creativecommons.org/licenses/by/4.0/,,0,9,E91388131971528713,SONY ILCE-7RM2,2021-12-31 13:19:57 +0900,100,1/100,0,8.0,DT 50mm F1.8 SAM,Auto,50 mm
3956,OupN1,https://find47.jp/ja/i/OupN1,https://find47.jp/en/i/OupN1,https://find47.jp/ja/i/OupN1/image_file,https://find47.jp/ja/i/OupN1/image_file?type=thumb,池河内の名もなき滝,Nameless waterfall in Ikenokouchi. Fukui,18,福井県,Fukui,rikky_photography,rikky_photography,https://app.find47.jp/ja/u/CkKbQ,https://app.find47.jp/en/u/CkKbQ,https://creativecommons.org/licenses/by/4.0/,,9,25,E91384278749484841,SONY ILCA-77M2,2021-03-13 08:38:09 +0900,100,1/6,0,8.0,DT 16-50mm F 2.8 SSM,Auto,24 mm
3969,aPAUK,https://find47.jp/ja/i/aPAUK,https://find47.jp/en/i/aPAUK,https://find47.jp/ja/i/aPAUK/image_file,https://find47.jp/ja/i/aPAUK/image_file?type=thumb,霧もや,Fog haze Fukui,18,福井県,Fukui,TAKURO_FC,TAKURO_FC,https://app.find47.jp/ja/u/1tiQK,https://app.find47.jp/en/u/1tiQK,https://creativecommons.org/licenses/by/4.0/,,12,2,E91388134996789861,SONY ILCE-7RM3,2020-08-02 07:37:20 +0900,100,1/500,0,4.0,24-70mm F2.8 DG DN | Art 019,Manual,48 mm
3972,HF5ly,https://find47.jp/ja/i/HF5ly,https://find47.jp/en/i/HF5ly,https://find47.jp/ja/i/HF5ly/image_file,https://find47.jp/ja/i/HF5ly/image_file?type=thumb,漁火と焚火,Fishing fire and Bonfire Fukui,18,福井県,Fukui,TAKURO_FC,TAKURO_FC,https://app.find47.jp/ja/u/1tiQK,https://app.find47.jp/en/u/1tiQK,https://creativecommons.org/licenses/by/4.0/,,0,0,E91384986991729944,SONY ILCE-7RM3,2021-09-11 21:19:42 +0900,200,25,0,2.8,14-24mm F2.8 DG DN | Art 019,Auto,14 mm
4034,7hm9P,https://find47.jp/ja/i/7hm9P,https://find47.jp/en/i/7hm9P,https://find47.jp/ja/i/7hm9P/image_file,https://find47.jp/ja/i/7hm9P/image_file?type=thumb,港の夕暮れ,Dusk in the harbor Fukui,18,福井県,Fukui,Nakai_Chan,Nakai_Chan,https://app.find47.jp/ja/u/Ie6hl,https://app.find47.jp/en/u/Ie6hl,https://creativecommons.org/licenses/by/4.0/,potw,7,1,E91384677534887172,Canon Canon EOS KISS M,2020-03-21 17:52:01 +0900,100,1/500,0,7.1,EF-M55-200mm f/4.5-6.3 IS STM,Auto,
4615,UxHvm,https://find47.jp/ja/i/UxHvm,https://find47.jp/en/i/UxHvm,https://find47.jp/ja/i/UxHvm/image_file,https://find47.jp/ja/i/UxHvm/image_file?type=thumb,三方五湖,Mikata Five Lakes Fukui,18,福井県,Fukui,Nakai_Chan,Nakai_Chan,https://app.find47.jp/ja/u/Ie6hl,https://app.find47.jp/en/u/Ie6hl,https://creativecommons.org/licenses/by/4.0/,,15,1,E91384573246654368,Canon Canon EOS KISS M,2022-12-10 13:27:02 +0900,200,1/1600,0,5.0,EF-M11-22mm f/4-5.6 IS STM,Auto,
5021,9HVCY,https://find47.jp/ja/i/9HVCY,https://find47.jp/en/i/9HVCY,https://find47.jp/ja/i/9HVCY/image_file,https://find47.jp/ja/i/9HVCY/image_file?type=thumb,三国,Mikuni Fukui,18,福井県,Fukui,SHori,SHori,https://app.find47.jp/ja/u/OnRZG,https://app.find47.jp/en/u/OnRZG,https://creativecommons.org/licenses/by/4.0/,,0,0,E91387624754231143,SONY ILCE-7CM2,2024-01-14 16:25:49,100,1/250,0,8.0,FE 20-70mm F4 G,Manual,55 mm
