id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
70,tUe6q,https://find47.jp/ja/i/tUe6q,https://find47.jp/en/i/tUe6q,https://find47.jp/ja/i/tUe6q/image_file,https://find47.jp/ja/i/tUe6q/image_file?type=thumb,灰ヶ峰の夜景,Night View from Mt. Haigamine Hiroshima,34,広島県,Hiroshima,呉市,Kure City,,,https://creativecommons.org/licenses/by/4.0/,,1199,4757,E91269717477492676,,,,,,,,,
71,JIjFm,https://find47.jp/ja/i/JIjFm,https://find47.jp/en/i/JIjFm,https://find47.jp/ja/i/JIjFm/image_file,https://find47.jp/ja/i/JIjFm/image_file?type=thumb,豊町御手洗のまち並み,Streetscape of Yutakamachi-Mitarai Hiroshima,34,広島県,Hiroshima,呉市,Kure City,,,https://creativecommons.org/licenses/by/4.0/,,1301,4112,E91269577632661299,,,,,,,,,
155,QbB7Q,https://find47.jp/ja/i/QbB7Q,https://find47.jp/en/i/QbB7Q,https://find47.jp/ja/i/QbB7Q/image_file,https://find47.jp/ja/i/QbB7Q/image_file?type=thumb,安芸灘大橋の夜明け,Dawn of Akinada Bridge Hiroshima,34,広島県,Hiroshima,Tomato_249,Tomato_249,https://app.find47.jp/ja/u/wY1zJ,https://app.find47.jp/en/u/wY1zJ,https://creativecommons.org/licenses/by/4.0/,,782,4834,E91269721426163586,Canon Canon EOS 5D Mark III,2017-11-25 05:57:13 +0900,100,1.6,0,9.0,EF24-70mm f/4L IS USM,Manual,
420,t9XMo,https://find47.jp/ja/i/t9XMo,https://find47.jp/en/i/t9XMo,https://find47.jp/ja/i/t9XMo/image_file,https://find47.jp/ja/i/t9XMo/image_file?type=thumb,雪の広島城,Heavy snow Hiroshima,34,広島県,Hiroshima,Tomato_249,Tomato_249,https://app.find47.jp/ja/u/wY1zJ,https://app.find47.jp/en/u/wY1zJ,https://creativecommons.org/licenses/by/4.0/,potw,1151,3662,E91268985428725437,Canon Canon EOS 5D Mark III,2018-01-23 21:01:39 +0900,100,30,0,9.0,EF17-40mm f/4L USM,Manual,
694,8SJhC,https://find47.jp/ja/i/8SJhC,https://find47.jp/en/i/8SJhC,https://find47.jp/ja/i/8SJhC/image_file,https://find47.jp/ja/i/8SJhC/image_file?type=thumb,厳島神社,Itsukushima　Shrine Hiroshima,34,広島県,Hiroshima,Tgb,Tgb,https://app.find47.jp/ja/u/wZgam,https://app.find47.jp/en/u/wZgam,https://creativecommons.org/licenses/by/4.0/,,475,1240,E91268862699692532,SONY DSC-TX30,2013-11-16 16:30:30 +0900,80,1/640,0,4.5,,Auto,
729,RamfF,https://find47.jp/ja/i/RamfF,https://find47.jp/en/i/RamfF,https://find47.jp/ja/i/RamfF/image_file,https://find47.jp/ja/i/RamfF/image_file?type=thumb,虹の広島城,Hiroshima castle in the rainbow Hiroshima,34,広島県,Hiroshima,Tomato_249,Tomato_249,https://app.find47.jp/ja/u/wY1zJ,https://app.find47.jp/en/u/wY1zJ,https://creativecommons.org/licenses/by/4.0/,potw,716,3582,E91268985444161514,,,,,,,,,
1480,fACs1,https://find47.jp/ja/i/fACs1,https://find47.jp/en/i/fACs1,https://find47.jp/ja/i/fACs1/image_file,https://find47.jp/ja/i/fACs1/image_file?type=thumb,朝霞む棚田の秘郷,Misty rice terraces Hiroshima,34,広島県,Hiroshima,Akitaka,Akitaka,https://app.find47.jp/ja/u/9kOp7,https://app.find47.jp/en/u/9kOp7,https://creativecommons.org/licenses/by/4.0/,,156,1766,E91292264348928859,NIKON CORPORATION NIKON D750,,100,1/250,0,8.0,24.0-120.0 mm f/4.0,Auto,44 mm
1630,fvThp,https://find47.jp/ja/i/fvThp,https://find47.jp/en/i/fvThp,https://find47.jp/ja/i/fvThp/image_file,https://find47.jp/ja/i/fvThp/image_file?type=thumb,いにしえの朱に染まりて,"Ikushima walk, dyed in the color of the ancient vermilion Hiroshima",34,広島県,Hiroshima,Michio_Matsuoka,Michio_Matsuoka,https://app.find47.jp/ja/u/MjWGB,https://app.find47.jp/en/u/MjWGB,https://creativecommons.org/licenses/by/4.0/,,773,2460,E91268838829453977,PENTAX K-1 Mark Ⅱ,2019年6月13日,100,30秒  Marumi EXUS ND1000フィルター併用,-1.0,f/8,HD PENTAX-D FA24-70㎜ F2.8 ED SDM WR,昼光色蛍光灯,43㎜
1707,WUXZc,https://find47.jp/ja/i/WUXZc,https://find47.jp/en/i/WUXZc,https://find47.jp/ja/i/WUXZc/image_file,https://find47.jp/ja/i/WUXZc/image_file?type=thumb,福山市花火大会,Fukuyama City Fireworks Hiroshima,34,広島県,Hiroshima,tanaka,tanaka,https://app.find47.jp/ja/u/8h2MJ,https://app.find47.jp/en/u/8h2MJ,https://creativecommons.org/licenses/by/4.0/,,245,1536,E91371112284838514,NIKON CORPORATION NIKON D810,2017-08-15 20:45:39 +0900,100,3.5,0,14.0,50.0 mm f/1.4,Auto,50 mm
1714,i74kw,https://find47.jp/ja/i/i74kw,https://find47.jp/en/i/i74kw,https://find47.jp/ja/i/i74kw/image_file,https://find47.jp/ja/i/i74kw/image_file?type=thumb,壬生の花田植,Mibu nohanataue Hiroshima,34,広島県,Hiroshima,tanaka,tanaka,https://app.find47.jp/ja/u/8h2MJ,https://app.find47.jp/en/u/8h2MJ,https://creativecommons.org/licenses/by/4.0/,,154,1629,E91292398527984217,SONY ILCE-7M3,2019-06-02 13:24:30 +0900,100,1/1250,0,4.0,FE 24-70mm F4 ZA OSS,Auto,30 mm
3487,TjiCS,https://find47.jp/ja/i/TjiCS,https://find47.jp/en/i/TjiCS,https://find47.jp/ja/i/TjiCS/image_file,https://find47.jp/ja/i/TjiCS/image_file?type=thumb,尾道水道の夜,Onomichi night Hiroshima,34,広島県,Hiroshima,Masakazu_Murakami,onomichiphotografar,https://app.find47.jp/ja/u/SOXor,https://app.find47.jp/en/u/SOXor,https://creativecommons.org/licenses/by/4.0/,potw,67,36,E91269984669886516,"RICOH IMAGING COMPANY, LTD. PENTAX K-70",2017-12-16 19:08:37 +0900,400,8,1.7,10.0,pentax DA3.5－5.6 18－55mm,Multi Auto,64 mm
3503,mvIk7,https://find47.jp/ja/i/mvIk7,https://find47.jp/en/i/mvIk7,https://find47.jp/ja/i/mvIk7/image_file,https://find47.jp/ja/i/mvIk7/image_file?type=thumb,桜咲く国宝浄土寺,Cherry blossoms blooming national treasure Jodoji Hiroshima,34,広島県,Hiroshima,Masakazu_Murakami,onomichiphotografar,https://app.find47.jp/ja/u/SOXor,https://app.find47.jp/en/u/SOXor,https://creativecommons.org/licenses/by/4.0/,,44,20,E91269985852986553,"RICOH IMAGING COMPANY, LTD. PENTAX K-3 II",2021-04-02 14:38:14,200,1/500,0,8.0,PENTAX DA ☆ 16－50 F2.8 ED AL SDM,太陽光,51 mm
3527,g9SOF,https://find47.jp/ja/i/g9SOF,https://find47.jp/en/i/g9SOF,https://find47.jp/ja/i/g9SOF/image_file,https://find47.jp/ja/i/g9SOF/image_file?type=thumb,散りゆく。,Scatter. Hiroshima,34,広島県,Hiroshima,Masakazu_Murakami,onomichiphotografar,https://app.find47.jp/ja/u/SOXor,https://app.find47.jp/en/u/SOXor,https://creativecommons.org/licenses/by/4.0/,,46,21,E91269985873319167,"RICOH IMAGING COMPANY, LTD. PENTAX K-3 II",2021-04-02 14:14:06 +0900,200,1/320,0,6.3,PENTAX DA☆16-50 ED AL SDM,Manual,28 mm
3537,0AbkG,https://find47.jp/ja/i/0AbkG,https://find47.jp/en/i/0AbkG,https://find47.jp/ja/i/0AbkG/image_file,https://find47.jp/ja/i/0AbkG/image_file?type=thumb,しまなみサイクリストの夕暮れ,Shimanami cyclist dusk Hiroshima,34,広島県,Hiroshima,Masakazu_Murakami,onomichiphotografar,https://app.find47.jp/ja/u/SOXor,https://app.find47.jp/en/u/SOXor,https://creativecommons.org/licenses/by/4.0/,,62,22,E91269957971695881,"RICOH IMAGING COMPANY, LTD. PENTAX K-70",2020-10-17 17:09:20 +0900,100,1/250,0,14.0,pentax DA ☆ 16-50 f2.8 ED AL SDM,Manual,42 mm
3556,UrnVG,https://find47.jp/ja/i/UrnVG,https://find47.jp/en/i/UrnVG,https://find47.jp/ja/i/UrnVG/image_file,https://find47.jp/ja/i/UrnVG/image_file?type=thumb,瀬戸内海国立公園鳴滝山展望台からの眺め,View from Setonaikai National Park Narutakiyama Observatory Hiroshima,34,広島県,Hiroshima,Masakazu_Murakami,onomichiphotografar,https://app.find47.jp/ja/u/SOXor,https://app.find47.jp/en/u/SOXor,https://creativecommons.org/licenses/by/4.0/,,56,34,E91269976485822292,"RICOH IMAGING COMPANY, LTD. PENTAX K-3 II",2021-06-20 10:45:02 +0900,100,1/250,0,8.0,pentax DA ☆ 16-50 F2.8 ED AL SDM,Manual,42 mm
3585,rZ0zH,https://find47.jp/ja/i/rZ0zH,https://find47.jp/en/i/rZ0zH,https://find47.jp/ja/i/rZ0zH/image_file,https://find47.jp/ja/i/rZ0zH/image_file?type=thumb,不動岩から夕刻の箱庭都市尾道を望む,"View of Onomichi, the evening garden city from Fudoiwa Hiroshima",34,広島県,Hiroshima,Masakazu_Murakami,onomichiphotografar,https://app.find47.jp/ja/u/SOXor,https://app.find47.jp/en/u/SOXor,https://creativecommons.org/licenses/by/4.0/,,43,78,E91269985892161735,"RICOH IMAGING COMPANY, LTD. PENTAX K-3 II",2021-05-23 19:37:57 +0900,100,37.2,0,10.0,PENTAX DA 18-55 F3.5-5.6,Manual,31 mm
3735,NTMoc,https://find47.jp/ja/i/NTMoc,https://find47.jp/en/i/NTMoc,https://find47.jp/ja/i/NTMoc/image_file,https://find47.jp/ja/i/NTMoc/image_file?type=thumb,しまなみの夕陽の前で,In front of Shimanami's sunset Hiroshima,34,広島県,Hiroshima,Masakazu_Murakami,onomichiphotografar,https://app.find47.jp/ja/u/SOXor,https://app.find47.jp/en/u/SOXor,https://creativecommons.org/licenses/by/4.0/,potw,61,77,E91269982248959779,"RICOH IMAGING COMPANY, LTD. PENTAX K-70",2021-08-29 18:20:43 +0900,100,1/200,0,11.0,pentax DA 4.5-6.3 55-300 ED PLM WR RE,Manual,202 mm
