id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
100,kJyQX,https://find47.jp/ja/i/kJyQX,https://find47.jp/en/i/kJyQX,https://find47.jp/ja/i/kJyQX/image_file,https://find47.jp/ja/i/kJyQX/image_file?type=thumb,仙巌園,Sengan Garden Kagoshima,46,鹿児島県,Kagoshima,鹿児島市,Kagoshima City,,,https://creativecommons.org/licenses/by/4.0/,,718,3697,E91229165897625847,,,,,,,,,
135,CfTFK,https://find47.jp/ja/i/CfTFK,https://find47.jp/en/i/CfTFK,https://find47.jp/ja/i/CfTFK/image_file,https://find47.jp/ja/i/CfTFK/image_file?type=thumb,佐多岬,Satamisaki Kagoshima,46,鹿児島県,Kagoshima,鹿児島県,Kagoshima Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,522,3681,E91226512523459844,,,,,,,,,
136,3p5dW,https://find47.jp/ja/i/3p5dW,https://find47.jp/en/i/3p5dW,https://find47.jp/ja/i/3p5dW/image_file,https://find47.jp/ja/i/3p5dW/image_file?type=thumb,白谷雲水峡,Shiratani Unsuikyo Kagoshima,46,鹿児島県,Kagoshima,鹿児島県,Kagoshima Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,1240,5876,E91223465841523226,,,,,,,,,
137,j49zC,https://find47.jp/ja/i/j49zC,https://find47.jp/en/i/j49zC,https://find47.jp/ja/i/j49zC/image_file,https://find47.jp/ja/i/j49zC/image_file?type=thumb,白谷雲水峡・苔むす森,Shiratani Unsuikyo・Mossy Forest Kagoshima,46,鹿児島県,Kagoshima,鹿児島県,Kagoshima Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,1212,4255,E91223465462899827,,,,,,,,,
138,tVk0X,https://find47.jp/ja/i/tVk0X,https://find47.jp/en/i/tVk0X,https://find47.jp/ja/i/tVk0X/image_file,https://find47.jp/ja/i/tVk0X/image_file?type=thumb,大川の滝,Ookonotaki waterfalls Kagoshima,46,鹿児島県,Kagoshima,鹿児島県,Kagoshima Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,876,3997,E91223415895564538,,,,,,,,,
214,ziBFU,https://find47.jp/ja/i/ziBFU,https://find47.jp/en/i/ziBFU,https://find47.jp/ja/i/ziBFU/image_file,https://find47.jp/ja/i/ziBFU/image_file?type=thumb,初冬の霧島神宮,Kirishimajingu Kagoshima,46,鹿児島県,Kagoshima,katsuyoshi-imagama,katsuyoshi-imagama,https://app.find47.jp/ja/u/6uHhS,https://app.find47.jp/en/u/6uHhS,https://creativecommons.org/licenses/by/4.0/,,907,4640,E91229644735776876,NIKON CORPORATION NIKON D810,2017-12-02 07:46:48 +0900,200,1/10,0,10.0,24.0-120.0 mm f/4.0,Manual,92 mm
236,1vnNJ,https://find47.jp/ja/i/1vnNJ,https://find47.jp/en/i/1vnNJ,https://find47.jp/ja/i/1vnNJ/image_file,https://find47.jp/ja/i/1vnNJ/image_file?type=thumb,初冬の霧島神宮,Kirishimajingu Kagoshima,46,鹿児島県,Kagoshima,katsuyoshi-imagama,katsuyoshi-imagama,https://app.find47.jp/ja/u/6uHhS,https://app.find47.jp/en/u/6uHhS,https://creativecommons.org/licenses/by/4.0/,,406,3284,E91229644738197565,NIKON CORPORATION NIKON D810,2017-12-02 07:39:07 +0900,200,1/6,0,10.0,24.0-120.0 mm f/4.0,Manual,58 mm
240,xR9Qi,https://find47.jp/ja/i/xR9Qi,https://find47.jp/en/i/xR9Qi,https://find47.jp/ja/i/xR9Qi/image_file,https://find47.jp/ja/i/xR9Qi/image_file?type=thumb,初冬の嘉例川駅,kareigawa Kagoshima,46,鹿児島県,Kagoshima,katsuyoshi-imagama,katsuyoshi-imagama,https://app.find47.jp/ja/u/6uHhS,https://app.find47.jp/en/u/6uHhS,https://creativecommons.org/licenses/by/4.0/,,401,3187,E91229551683495261,NIKON CORPORATION NIKON D810,2017-12-02 06:51:28 +0900,200,0.4,0,8.0,24.0-120.0 mm f/4.0,Manual,55 mm
1434,8Mnju,https://find47.jp/ja/i/8Mnju,https://find47.jp/en/i/8Mnju,https://find47.jp/ja/i/8Mnju/image_file,https://find47.jp/ja/i/8Mnju/image_file?type=thumb,夕暮れ,twilight Kagoshima,46,鹿児島県,Kagoshima,shigema,shigema,https://app.find47.jp/ja/u/g9jZh,https://app.find47.jp/en/u/g9jZh,https://creativecommons.org/licenses/by/4.0/,,127,1576,E67881955991842364,SONY ILCE-7M2,2018-12-01 16:44:57 +0900,200,1/500,0,8.0,FE 28-70mm F3.5-5.6 OSS,,
1815,aOOzp,https://find47.jp/ja/i/aOOzp,https://find47.jp/en/i/aOOzp,https://find47.jp/ja/i/aOOzp/image_file,https://find47.jp/ja/i/aOOzp/image_file?type=thumb,溝ノ口洞穴,MIZONOKUCHI Cave Kagoshima,46,鹿児島県,Kagoshima,Shiro_KUROGI,Shiro_KUROGI,https://app.find47.jp/ja/u/CPMpv,https://app.find47.jp/en/u/CPMpv,https://creativecommons.org/licenses/by/4.0/,,517,1896,E91229624859582338,FUJIFILM X-E2,2019-09-17 10:22:42 +0900,640,1/30,0,7.1,FUJIFILM XF18-55mmF2.8-4 R LM OIS,,29 mm
