id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
6,ZulkL,https://find47.jp/ja/i/ZulkL,https://find47.jp/en/i/ZulkL,https://find47.jp/ja/i/ZulkL/image_file,https://find47.jp/ja/i/ZulkL/image_file?type=thumb,多聞院伊澤家住宅,Tamon-in Izawake House Iwate,3,岩手県,Iwate,北上市,Kitakami City,,,https://creativecommons.org/licenses/by/4.0/,,1229,2651,E92442492225785337,,,,,,,,,
7,Xvpfi,https://find47.jp/ja/i/Xvpfi,https://find47.jp/en/i/Xvpfi,https://find47.jp/ja/i/Xvpfi/image_file,https://find47.jp/ja/i/Xvpfi/image_file?type=thumb,北上・みちのく芸能まつり,Kitakami Summer Entertainment Festival Iwate,3,岩手県,Iwate,北上市,Kitakami City,,,https://creativecommons.org/licenses/by/4.0/,,1334,1519,E92442558881454629,,,,,,,,,
982,chVOG,https://find47.jp/ja/i/chVOG,https://find47.jp/en/i/chVOG,https://find47.jp/ja/i/chVOG/image_file,https://find47.jp/ja/i/chVOG/image_file?type=thumb,岩手　一関市の猊鼻渓,Iwate  Geibikei Iwate,3,岩手県,Iwate,T-KIMURA,T-KIMURA,https://app.find47.jp/ja/u/ugvpk,https://app.find47.jp/en/u/ugvpk,https://creativecommons.org/licenses/by/4.0/,,219,2548,E92442341679854637,Canon Canon EOS 7D,2015-10-21 13:22:27 +0900,800,1/320,0,14.0,EF-S10-22mm f/3.5-4.5 USM,Auto,２２．０ｍｍ
1594,S6Hd9,https://find47.jp/ja/i/S6Hd9,https://find47.jp/en/i/S6Hd9,https://find47.jp/ja/i/S6Hd9/image_file,https://find47.jp/ja/i/S6Hd9/image_file?type=thumb,盛岡市　岩山展望台,Morioka city IWAYAMA observatory Iwate,3,岩手県,Iwate,intiraymi7,intiraymi7,https://app.find47.jp/ja/u/GAcyP,https://app.find47.jp/en/u/GAcyP,https://creativecommons.org/licenses/by/4.0/,,302,2136,E92445238457846931,SONY ILCE-7RM3,2019-04-07 17:40:27 +0900,250,1/500,0,8.0,E 28-75mm F2.8-2.8,,55 mm
1844,mMKai,https://find47.jp/ja/i/mMKai,https://find47.jp/en/i/mMKai,https://find47.jp/ja/i/mMKai/image_file,https://find47.jp/ja/i/mMKai/image_file?type=thumb,岩手山,Mt.IWATE Iwate,3,岩手県,Iwate,intiraymi7,intiraymi7,https://app.find47.jp/ja/u/GAcyP,https://app.find47.jp/en/u/GAcyP,https://creativecommons.org/licenses/by/4.0/,,222,1773,E92445291873959678,SONY ILCE-7RM3,2019-09-12 08:10:55 +0900,100,1/1250,-0.7,5.6,E 28-75mm F2.8-2.8,,65 mm
2353,EnhYT,https://find47.jp/ja/i/EnhYT,https://find47.jp/en/i/EnhYT,https://find47.jp/ja/i/EnhYT/image_file,https://find47.jp/ja/i/EnhYT/image_file?type=thumb,天峰山,Mt.Tenpo Iwate,3,岩手県,Iwate,intiraymi7,intiraymi7,https://app.find47.jp/ja/u/GAcyP,https://app.find47.jp/en/u/GAcyP,https://creativecommons.org/licenses/by/4.0/,,207,957,E92445371395718651,SONY ILCE-7RM3,2020-05-30 10:06:06 +0900,100,1/500,-0.7,8.0,E 28-75mm F2.8-2.8,,38 mm
2693,0Rz6d,https://find47.jp/ja/i/0Rz6d,https://find47.jp/en/i/0Rz6d,https://find47.jp/ja/i/0Rz6d/image_file,https://find47.jp/ja/i/0Rz6d/image_file?type=thumb,めがね橋を走るSL銀河,“SL galaxy” running on the Megane(eye glasses) Bridge Iwate,3,岩手県,Iwate,SQUAREZERO,SQZ,https://app.find47.jp/ja/u/MGBho,https://app.find47.jp/en/u/MGBho,https://creativecommons.org/licenses/by/4.0/,,94,371,E92442685726126545,NIKON CORPORATION NIKON D3S,2014-05-31 11:36:03 +0900,400,1/1250,+2/3,5.6,,Sunny,50 mm
2694,2HOIJ,https://find47.jp/ja/i/2HOIJ,https://find47.jp/en/i/2HOIJ,https://find47.jp/ja/i/2HOIJ/image_file,https://find47.jp/ja/i/2HOIJ/image_file?type=thumb,めがね橋を走るSL銀河ナイトクルーズ, SL Galaxy Night Cruise running on the Megane Bridge Iwate,3,岩手県,Iwate,SQUAREZERO,SQZ,https://app.find47.jp/ja/u/MGBho,https://app.find47.jp/en/u/MGBho,https://creativecommons.org/licenses/by/4.0/,,113,404,E92442685726126545,NIKON CORPORATION NIKON D3S,2014-12-06 17:45:11 +0900,10000,1/80,0,2.8,,5000K,50 mm
3620,0Emdj,https://find47.jp/ja/i/0Emdj,https://find47.jp/en/i/0Emdj,https://find47.jp/ja/i/0Emdj/image_file,https://find47.jp/ja/i/0Emdj/image_file?type=thumb,夏の星景跡,Star lines of a summer  Iwate,3,岩手県,Iwate,Soya_F,Soya_F,https://app.find47.jp/ja/u/qn0hT,https://app.find47.jp/en/u/qn0hT,https://creativecommons.org/licenses/by/4.0/,,21,11,E92445464522447218,Canon Canon EOS 6D,2021-07-19 22:50:12 +0900,100,6793,0,8.0,EF16-35mm f/4L IS USM,Manual,
3621,SF9Xf,https://find47.jp/ja/i/SF9Xf,https://find47.jp/en/i/SF9Xf,https://find47.jp/ja/i/SF9Xf/image_file,https://find47.jp/ja/i/SF9Xf/image_file?type=thumb,自然と滝,Natural Falls  Iwate,3,岩手県,Iwate,Soya_F,Soya_F,https://app.find47.jp/ja/u/qn0hT,https://app.find47.jp/en/u/qn0hT,https://creativecommons.org/licenses/by/4.0/,,25,16,E92445573866994365,Canon 6D,,,,,,EF 16-35mm F4L,,
