id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
21,s4DeO,https://find47.jp/ja/i/s4DeO,https://find47.jp/en/i/s4DeO,https://find47.jp/ja/i/s4DeO/image_file,https://find47.jp/ja/i/s4DeO/image_file?type=thumb,富和鋳造,Tomiwa Chuzo Saitama,11,埼玉県,Saitama,川口市,Kawaguchi City,,,https://creativecommons.org/licenses/by/4.0/,,978,4642,E91396866148625373,,,,,,,,,
158,cNvvo,https://find47.jp/ja/i/cNvvo,https://find47.jp/en/i/cNvvo,https://find47.jp/ja/i/cNvvo/image_file,https://find47.jp/ja/i/cNvvo/image_file?type=thumb,桜,Cherry Blossoms Saitama,11,埼玉県,Saitama,r_abe01,r_abe01,https://app.find47.jp/ja/u/DOgBB,https://app.find47.jp/en/u/DOgBB,https://creativecommons.org/licenses/by/4.0/,,618,3462,E91399144397693638,NIKON CORPORATION NIKON D90,2011-04-13 10:20:41 +0900,200,1/125,0,8.0,18.0-200.0 mm f/3.5-5.6,Auto,27 mm
205,BwHNY,https://find47.jp/ja/i/BwHNY,https://find47.jp/en/i/BwHNY,https://find47.jp/ja/i/BwHNY/image_file,https://find47.jp/ja/i/BwHNY/image_file?type=thumb,赤い絨毯,Red Carpet Saitama,11,埼玉県,Saitama,SUN,SUN,https://app.find47.jp/ja/u/mnM9Z,https://app.find47.jp/en/u/mnM9Z,https://creativecommons.org/licenses/by/4.0/,,839,3485,E91396775652787189,NIKON CORPORATION NIKON D600,2014-09-28 16:36:59 +0900,400,1/20,+5/3,16.0,AF-S NIKKOR 24-85mm f/3.5-4.5G ED VR,Auto1,34 mm
433,RW7fA,https://find47.jp/ja/i/RW7fA,https://find47.jp/en/i/RW7fA,https://find47.jp/ja/i/RW7fA/image_file,https://find47.jp/ja/i/RW7fA/image_file?type=thumb,狭山湖からの富士山,Mt.Fuji seen from Sayama Lake Saitama,11,埼玉県,Saitama,Koichi_Hayakawa,Koichi_Hayakawa,https://app.find47.jp/ja/u/ZIyiS,https://app.find47.jp/en/u/ZIyiS,https://creativecommons.org/licenses/by/4.0/,,1402,4465,E91396753563479342,canon 80D,2016-12-03 07:30:22 +0900,100,1/160,,f5,Canon EF-S 55-250,自動,150mm
1360,5YKcv,https://find47.jp/ja/i/5YKcv,https://find47.jp/en/i/5YKcv,https://find47.jp/ja/i/5YKcv/image_file,https://find47.jp/ja/i/5YKcv/image_file?type=thumb,川越祭り,Kawagoe-Festival Saitama,11,埼玉県,Saitama,MitsunoriEgawa,MitsunoriEgawa,https://app.find47.jp/ja/u/5Dy8Q,https://app.find47.jp/en/u/5Dy8Q,https://creativecommons.org/licenses/by/4.0/,,364,1254,E91396799724667536,Canon Canon EOS 5D Mark II,2018-10-20 19:19:43 +0900,5000,1/100,+2/3,4.0,EF24-105mm f/4L IS USM,Auto,
1361,pNzeU,https://find47.jp/ja/i/pNzeU,https://find47.jp/en/i/pNzeU,https://find47.jp/ja/i/pNzeU/image_file,https://find47.jp/ja/i/pNzeU/image_file?type=thumb,川越祭り,Kawagoe-Festival Saitama,11,埼玉県,Saitama,MitsunoriEgawa,MitsunoriEgawa,https://app.find47.jp/ja/u/5Dy8Q,https://app.find47.jp/en/u/5Dy8Q,https://creativecommons.org/licenses/by/4.0/,,427,1240,E91396799724699153,Canon Canon EOS 5D Mark II,2015-10-17 18:50:48 +0900,1250,1/50,0,4.0,28-75mm,Manual,
3114,1vyKE,https://find47.jp/ja/i/1vyKE,https://find47.jp/en/i/1vyKE,https://find47.jp/ja/i/1vyKE/image_file,https://find47.jp/ja/i/1vyKE/image_file?type=thumb,大里の風景,Landscape of Osato Saitama,11,埼玉県,Saitama,kagasaki,kagasaki,https://app.find47.jp/ja/u/Kkoqd,https://app.find47.jp/en/u/Kkoqd,https://creativecommons.org/licenses/by/4.0/,,74,164,E91399185359258596,Apple iPhone 11 Pro,2020-09-11 16:54:53 +0900,32,1/3125,0,1.8,Apple iPhone 11 Pro back triple camera 4.25mm f/1.8,Auto,26 mm
3123,FbVEb,https://find47.jp/ja/i/FbVEb,https://find47.jp/en/i/FbVEb,https://find47.jp/ja/i/FbVEb/image_file,https://find47.jp/ja/i/FbVEb/image_file?type=thumb,志木の団地,Shiki housing complex Saitama,11,埼玉県,Saitama,HOMEGROWN,HOMEGROWN,https://app.find47.jp/ja/u/FKxlE,https://app.find47.jp/en/u/FKxlE,https://creativecommons.org/licenses/by/4.0/,,47,233,E91396849914912498,NIKON CORPORATION NIKON D810,2018-06-30 15:35:51 +0900,400,1/1600,0,4.0,TAMRON SP 24-70mm F/2.8 Di VC USD G2 A032N,Auto,24 mm
3125,M9Kzs,https://find47.jp/ja/i/M9Kzs,https://find47.jp/en/i/M9Kzs,https://find47.jp/ja/i/M9Kzs/image_file,https://find47.jp/ja/i/M9Kzs/image_file?type=thumb,笛木醤油, Fueki soy sauce Saitama,11,埼玉県,Saitama,HOMEGROWN,HOMEGROWN,https://app.find47.jp/ja/u/FKxlE,https://app.find47.jp/en/u/FKxlE,https://creativecommons.org/licenses/by/4.0/,potw,44,240,E91399139429554252,NIKON CORPORATION NIKON D810,2018-07-03 15:07:41 +0900,800,1/100,0,2.5,85.0 mm f/1.4,Auto,85 mm
3127,qxD69,https://find47.jp/ja/i/qxD69,https://find47.jp/en/i/qxD69,https://find47.jp/ja/i/qxD69/image_file,https://find47.jp/ja/i/qxD69/image_file?type=thumb,十輪寺,zyurinzi Saitama,11,埼玉県,Saitama,HOMEGROWN,HOMEGROWN,https://app.find47.jp/ja/u/FKxlE,https://app.find47.jp/en/u/FKxlE,https://creativecommons.org/licenses/by/4.0/,,62,242,E91398263389872524,NIKON CORPORATION NIKON D810,2018-07-14 12:01:47 +0900,400,1/640,0,7.1,TAMRON SP 24-70mm F/2.8 Di VC USD G2 A032N,Auto,32 mm
