id,code,url,url_en,url_image,url_thumb,title,title_en,pref_code,pref,pref_en,author,author_en,authorurl,authorurl_en,license,award,count_view,count_download,Geo3x3,camera,date_shot,iso,exposure_time,exposure_bias,lens_f,lens,whiteblance,focus_length
35,aRrGT,https://find47.jp/ja/i/aRrGT,https://find47.jp/en/i/aRrGT,https://find47.jp/ja/i/aRrGT/image_file,https://find47.jp/ja/i/aRrGT/image_file?type=thumb,新倉山浅間公園（忠霊塔）,Arakurayama Sengen Park (Chureito Pagoda) Yamanashi,19,山梨県,Yamanashi,富士吉田市,Fujiyoshida City,,,https://creativecommons.org/licenses/by/4.0/,,3540,7128,E91395518468611811,,,,,,,,,
36,Mnqod,https://find47.jp/ja/i/Mnqod,https://find47.jp/en/i/Mnqod,https://find47.jp/ja/i/Mnqod/image_file,https://find47.jp/ja/i/Mnqod/image_file?type=thumb,笛吹市芦川町新道峠からの富士山,"View of Mt.Fuji from Shindou Pass, Ashigawa Town, Fuefuki City Yamanashi",19,山梨県,Yamanashi,笛吹市,fuefuki city,,,https://creativecommons.org/licenses/by/4.0/,,1198,2307,E91395465359566758,,,,,,,,,
109,y3IuE,https://find47.jp/ja/i/y3IuE,https://find47.jp/en/i/y3IuE,https://find47.jp/ja/i/y3IuE/image_file,https://find47.jp/ja/i/y3IuE/image_file?type=thumb,昇仙峡,Shosenkyo Yamanashi,19,山梨県,Yamanashi,山梨県,Yamanashi Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,516,3798,E91395718627271631,,,,,,,,,
110,OxVOX,https://find47.jp/ja/i/OxVOX,https://find47.jp/en/i/OxVOX,https://find47.jp/ja/i/OxVOX/image_file,https://find47.jp/ja/i/OxVOX/image_file?type=thumb,西沢渓谷,Nishizawa Valley Yamanashi,19,山梨県,Yamanashi,山梨県,Yamanashi Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,1237,4677,E91395793774363767,,,,,,,,,
111,hlqCU,https://find47.jp/ja/i/hlqCU,https://find47.jp/en/i/hlqCU,https://find47.jp/ja/i/hlqCU/image_file,https://find47.jp/ja/i/hlqCU/image_file?type=thumb,尾白川,Oshirogawa Yamanashi,19,山梨県,Yamanashi,山梨県,Yamanashi Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,1574,4444,E91394946821192232,,,,,,,,,
112,FqEu6,https://find47.jp/ja/i/FqEu6,https://find47.jp/en/i/FqEu6,https://find47.jp/ja/i/FqEu6/image_file,https://find47.jp/ja/i/FqEu6/image_file?type=thumb,河口湖,Lake Kawaguchiko Yamanashi,19,山梨県,Yamanashi,山梨県,Yamanashi Prefecture,,,https://creativecommons.org/licenses/by/4.0/,,2244,5532,E91395463324728683,,,,,,,,,
229,Ks4ZX,https://find47.jp/ja/i/Ks4ZX,https://find47.jp/en/i/Ks4ZX,https://find47.jp/ja/i/Ks4ZX/image_file,https://find47.jp/ja/i/Ks4ZX/image_file?type=thumb,本栖湖の未明,The early hours of Motosu Yamanashi,19,山梨県,Yamanashi,zione0423-photo,zione0423-photo,https://app.find47.jp/ja/u/j71Be,https://app.find47.jp/en/u/j71Be,https://creativecommons.org/licenses/by/4.0/,,509,1570,E91394637223793526,Canon Canon EOS 70D,2017-03-12 04:00:12 +0900,320,83.5,0,5.6,EF-S18-135mm f/3.5-5.6 IS STM,Manual Temperature (Kelvin),
419,2KWHx,https://find47.jp/ja/i/2KWHx,https://find47.jp/en/i/2KWHx,https://find47.jp/ja/i/2KWHx/image_file,https://find47.jp/ja/i/2KWHx/image_file?type=thumb,初冬の光景（本栖湖からの眺望）,Scenery of early winter(View from Lake Motosu) Yamanashi,19,山梨県,Yamanashi,koichi_hayakawa,Koichi_Hayakawa,https://app.find47.jp/ja/u/ZIyiS,https://app.find47.jp/en/u/ZIyiS,https://creativecommons.org/licenses/by/4.0/,potw,989,4451,E91395416242494124,canon 80D,2017-11-18 16:35:53 +0900,100,0.3秒,,f11,Canon EF-S 55-250,自動,55mm
434,Erj8d,https://find47.jp/ja/i/Erj8d,https://find47.jp/en/i/Erj8d,https://find47.jp/ja/i/Erj8d/image_file,https://find47.jp/ja/i/Erj8d/image_file?type=thumb,朝焼けの富士,Morning glow Mt.Fuji Yamanashi,19,山梨県,Yamanashi,koichi_hayakawa,Koichi_Hayakawa,https://app.find47.jp/ja/u/ZIyiS,https://app.find47.jp/en/u/ZIyiS,https://creativecommons.org/licenses/by/4.0/,,740,3319,E91395416242494124,canon 80D,2017-01-02 06:03:26 +0900,800,15秒,,f5,Canon EF-S 18-55,自動,39
575,Qxgzz,https://find47.jp/ja/i/Qxgzz,https://find47.jp/en/i/Qxgzz,https://find47.jp/ja/i/Qxgzz/image_file,https://find47.jp/ja/i/Qxgzz/image_file?type=thumb,苔生す南アルプス,Southern Alps of Japan Yamanashi,19,山梨県,Yamanashi,ShozzaTrip,ShozzaTrip,https://app.find47.jp/ja/u/wIpJC,https://app.find47.jp/en/u/wIpJC,https://creativecommons.org/licenses/by/4.0/,,464,1680,E91394912584469252,OLYMPUS CORPORATION E-M10MarkII,2017-08-19 13:31:55 +0900,1600,1/60,0,4.0,OLYMPUS M.25mm F1.8,Manual,
